Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,at,translate,preprocessing,Sentiment
170,e8ee51f4-052b-4d0d-908b-2da1128127e5,Abah EL,https://play-lh.googleusercontent.com/a-/ALV-UjUsYs9sUZv-TgbTmHHgIrLzvbvsLyKOYhRk6atV0nESwirvxzBk,Registrasi nya lama app gak benar ini,1,0,2.42.0,,,2.42.0,11/2/2024,"This app takes a long time to register, this is not correct","['app', 'takes', 'long', 'time', 'register', 'correct']",Negative
171,47d0567d-5f10-4273-9257-6f68fa3aacf1,Febri Anur_ppb2b,https://play-lh.googleusercontent.com/a-/ALV-UjW4x-I2vaDrE90aFTXFZF_GrJ-DXJUzcvKDOshbir_o5ZQPxJTT,"Jumlah saldo pemotongan penarikan sangat mahal, masa dari 32 k ke bri potongannya 9500",1,0,2.42.0,,,2.42.0,2/3/2024,"The amount of the withdrawal balance deduction is very expensive, from 32 k to BRI the deduction is 9500","['amount', 'withdrawal', 'balance', 'deduction', 'expensive', '32', 'k', 'bri', 'deduction', '9500']",Negative
172,268f8779-fe4c-4f87-acf2-65078a4d9020,Farrel Haidar,https://play-lh.googleusercontent.com/a/ACg8ocLbSN4Y3cLixDMyypLzRI_eXGilJfJIw0Sh9BiWyTEAls48lA=mo,Ketika ingin transaksi selalu saja ada masalah. Ketika ingin jual dan beli selalu tertahan,1,0,2.40.0,,,2.40.0,4/1/2024,When you want to make a transaction there are always problems. When you want to sell and buy you are always stuck,"['want', 'make', 'transaction', 'always', 'problems', 'want', 'sell', 'buy', 'always', 'stuck']",Negative
173,ca766e48-f5d1-452c-a2fb-29db7f865ec0,Aldino Capri Dwi tama,https://play-lh.googleusercontent.com/a-/ALV-UjXgUcixCxn_5emR_9Qncav8OnbZasDv7uEn26I4m86p4slSpg0u,"Aplikasi scammers transaksi hash dan saya cek wallet sudah masuk tp di portofolio kosong, fitur cs ga guna... Sampah semua orang ajaib Real ajaib aplikasinya",1,1,2.38.0,,,2.38.0,11/26/2023,"The hash transaction scammers application and I checked the wallet had entered but the portfolio was empty, the CS feature didn't work... Everyone's trash is magical. The application is truly magical.","['hash', 'transaction', 'scammers', 'application', 'checked', 'wallet', 'entered', 'portfolio', 'empty', 'cs', 'feature', 'didnt', 'work', 'everyones', 'trash', 'magical', 'application', 'truly', 'magical']",Positive
174,dd7fdfd9-d639-4f02-a1d5-8b554a50d9ef,markan ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocKbgsXF06xdR8ly8U2J7SmGQXmJ7EjlO-uwof2rN_tlSiLEeg=mo,Pernah mau beli suatu koin dengan limit order pas mau di cancel proses cenceling nya 2 jam lebih,1,0,2.40.0,,,2.40.0,4/1/2024,Have you ever wanted to buy a coin with a limit order when you want to cancel it? The delay process takes more than 2 hours,"['ever', 'wanted', 'buy', 'coin', 'limit', 'order', 'want', 'cancel', 'delay', 'process', 'takes', '2', 'hours']",Negative
175,3204b88b-37c7-45e7-8f12-f6c4376ede32,Moh Azhar Maolana,https://play-lh.googleusercontent.com/a-/ALV-UjUy7uzfRLyC2-EjYcmCQn09nw2DVNdrHZTm3n8VKgJSn_GKWWE,"Notif nya ilangin lah, masa setiap refres aplikasi ada notif ""Mohon diperhatikan BLA BLA"" gimana cara ngilangin nya",1,1,2.38.0,,,2.38.0,11/19/2023,"The notification has disappeared, every time the application is refreshed there is a notification ""Please pay attention BLA BLA"" how do I get rid of it?","['notification', 'disappeared', 'every', 'time', 'application', 'refreshed', 'notification', 'please', 'pay', 'attention', 'bla', 'bla', 'get', 'rid']",Negative
176,98e9b0d6-4249-480f-8f70-ca1e01f50860,Reza Rama,https://play-lh.googleusercontent.com/a-/ALV-UjUvT6X8VnCCG-ev8eLoY7gWwHlRjXbBzbKZAOIaG8V1HrtGnsc8,"Plis lah, kasih opsi penambahan akun rekening penarikan. Buruk bgt ah mau ganti rekening aja kaga bisa",1,0,2.41.0,,,2.41.0,1/13/2024,"Please, give me the option to add a withdrawal account. It's so bad that I can't even change my account","['please', 'give', 'option', 'add', 'withdrawal', 'account', 'bad', 'cant', 'even', 'change', 'account']",Negative
177,df4039a2-0b98-41f3-9839-774c39f35d68,Farid Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocIm1U0VT37Xxb1PkIF-FLatPYqLtUrWMlQRXwQkNh3wKLa3-g=mo,"Perbaiki lagi sistemnya , update juga crypto koin yg baru listing ,banyak yg gak muncul koin"" barunya",1,0,2.41.1,,,2.41.1,1/2/2024,"Improve the system again, also update the newly listed crypto coins, many new coins don't appear","['improve', 'system', 'also', 'update', 'newly', 'listed', 'crypto', 'coins', 'many', 'new', 'coins', 'dont', 'appear']",Positive
178,23735a70-225c-49cc-991f-b519197f83fb,Ahmad Muammar Habibi,https://play-lh.googleusercontent.com/a-/ALV-UjVhTMCxTqSbgt-oA5dziWqMOoekvGKBaj_aHv23_lrgoZj4QoaE,"Tidak ada price alert, dan beberapa coin tidak bisa limit order",1,0,2.39.0,,,2.39.0,5/12/2023,"There are no price alerts, and some coins cannot limit orders","['price', 'alerts', 'coins', 'limit', 'orders']",Negative
179,87bcbe74-d112-464e-a3cc-b63b9a0e7152,Joko Taruno (Jokerasdy),https://play-lh.googleusercontent.com/a-/ALV-UjWuKCkz35RxsfgPPm_8pJyJSwFSFyNiIEtNAmwcd1dkcmynReNh,"Untuk unstake membutuhkan waktu lama, di market lain paling 5 menit, di sini sampai 24 jam.. Waduh... Parah",1,0,2.40.0,,,2.40.0,12/27/2023,"To unstake takes a long time, in other markets it takes at most 5 minutes, here it takes up to 24 hours... Wow... That's terrible","['unstake', 'takes', 'long', 'time', 'markets', 'takes', '5', 'minutes', 'takes', '24', 'hours', 'wow', 'thats', 'terrible']",Positive
180,6032d936-2f1a-4bf7-b46d-433ba4e9a71a,Darma Saputra,https://play-lh.googleusercontent.com/a/ACg8ocJeRzZsqa7Uu1CoLdnx8iPq2oH59AYLUqpaUykvSi2jtI4ehQ=mo,Pemotongan fee saat penarikan terlalu tinggi..,1,1,2.40.0,,,2.40.0,12/28/2023,Withdrawal fees are too high..,"['withdrawal', 'fees', 'high']",Negative
181,fef93f00-424c-45a4-a375-2cd43ac33bf4,Andri cilamaya,https://play-lh.googleusercontent.com/a-/ALV-UjWGXV3qeLLGY7eEq-D2U6tLCIli_njXipt1P0Xd1aom2FiaW1pu,najisss aplikasi lemot apa lg pitur earen nya nipu .ganti rekening sampe 5hari aplikasi bloon,1,1,2.42.0,,,2.42.0,2/19/2024,"najisss, the application is slow, or is Pitur Earen a scam? Changing accounts takes up to 5 days, stupid application","['najisss', 'application', 'slow', 'pitur', 'earen', 'scam', 'changing', 'accounts', 'takes', '5', 'days', 'stupid', 'application']",Negative
182,ac492cda-a0b6-404a-9542-ef4b0039c8cf,Khoirul Mukminin,https://play-lh.googleusercontent.com/a-/ALV-UjUvQ_8uigGLeQBofXRDbOOhrVpWkl-3-JmXHmpkcCgMfWbxhKIj,Ajaib earn nya lelet pdhal setor sebelum jam 3 sama aja kyk ajaib satunya reksa dana juga lelet,1,0,2.45.1,,,2.45.1,3/31/2024,It's a miracle that the earnings are slow even though the deposit before 3 o'clock is the same as it's a miracle that mutual funds are also slow,"['miracle', 'earnings', 'slow', 'even', 'though', 'deposit', '3', 'oclock', 'miracle', 'mutual', 'funds', 'also', 'slow']",Positive
183,63db943c-0025-4c80-8f45-d295b4c30509,Wong Kito Channel,https://play-lh.googleusercontent.com/a-/ALV-UjU-_FqA8gHoDMN11jh6Szr_eUrWrFNQtp6h5JCjJJUjdkqEXgdA,"Aplikasinya aneh,harga nya gak sesuai sama di tempat lain,terlalu ketara manipulasi harga nya,apalagi kalau kita lihat cat nya pas naik dan turun masa bisa bebarengan sama koin2 lain jam dan hari nya😂",1,0,,,,,3/14/2024,"The application is strange, the prices don't match the same as in other places, the price manipulation is too obvious, especially if we look at the paint when it goes up and down, the time can coincide with other coins of the hour and day😂","['application', 'strange', 'prices', 'dont', 'match', 'places', 'price', 'manipulation', 'obvious', 'especially', 'look', 'paint', 'goes', 'time', 'coincide', 'coins', 'hour', 'day😂']",Negative
184,245ff481-0ca3-47dc-b591-f1365d05c8b1,ISMAIL 709,https://play-lh.googleusercontent.com/a-/ALV-UjWJdPHDdb5BPzNqpu_0Z2ZYTAc1MyR18OMmFlvTTkLWPQG3dlI,"Ajaib ini gak bagus, knapa selalu berubah. Sudah lebih 122 orang transaksi yang memenuhi syarat dan ketentuan hanya 99 sisanya terindikasi. Padahal tidak pernah login 2 akun lebih 1 device pokoknya cs ajaib tidak konsistem",1,19,2.15.1,"Hi kak, mohon maaf atas ketidaknyamanannya ya. Terkait kendala kaka diperlukan pengecekan lebih lanjut silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS",1/23/2023 7:24,2.15.1,1/23/2023,"This magic is not good, why is it always changing. There have been more than 122 transactions that meet the terms and conditions, only the remaining 99 are indicated. Even though I've never logged in to 2 accounts on more than 1 device, the CS magically isn't consistent","['magic', 'good', 'always', 'changing', '122', 'transactions', 'meet', 'terms', 'conditions', 'remaining', '99', 'indicated', 'even', 'though', 'ive', 'never', 'logged', '2', 'accounts', '1', 'device', 'cs', 'magically', 'isnt', 'consistent']",Positive
185,72e67e0e-1fcb-46ab-9537-c7993c3791e8,Husen Alvaro,https://play-lh.googleusercontent.com/a-/ALV-UjUphJAe1Ti6dKaYelb0Dt1JYaPgeM3CoGsT4vDUMGGBVrhjBiIS,Lambat transaksinya kalau deposit cepat ga tau kalau withdraw mungkin lambat juga,1,0,2.41.1,,,2.41.1,4/2/2024,"Transactions are slow if deposits are fast, I don't know if withdrawals might be slow too","['transactions', 'slow', 'deposits', 'fast', 'dont', 'know', 'withdrawals', 'might', 'slow']",Negative
186,c73f8e5b-33f5-428d-85d2-62905054c390,Bedros Soleh,https://play-lh.googleusercontent.com/a/ACg8ocITo8fbh7ho1spsbgRVnXPiCl4VBhDc4MO7c2IVX5FQ8l9lcA=mo,Ribet masak iya melalu m banking no rek tidak terdaftar padahal sudah di daftarin aneh,1,0,2.43.5,,,2.43.5,12/3/2024,"It's a hassle to cook via m banking, the account number is not registered even though it has been registered, which is strange","['hassle', 'cook', 'via', 'banking', 'account', 'number', 'registered', 'even', 'though', 'registered', 'strange']",Negative
187,45619d5d-45c5-4c2c-a21b-c50d906322da,framzz Rabbit,https://play-lh.googleusercontent.com/a-/ALV-UjWeN9veDoGikydWGb_G-pcAkOPDqFiyWG3xZHi_Y6zLv2tZ3PY4,Kenapa jadi lemot g bisa liat aset,1,0,2.43.5,,,2.43.5,4/3/2024,Why is it so slow that I can't see assets,"['slow', 'cant', 'see', 'assets']",Negative
188,cd98936a-bd7e-4909-8ee0-3f74b7ca7e62,ps gaming,https://play-lh.googleusercontent.com/a-/ALV-UjVplxxT7k-I4RfjKL7rKTiVMe9V6octkTZep-_rJtBg6buYL2Wd,"Verifikasinya lama dari kemaren tanggal 8 siang Sampek sekarang tanggal 9 blom juga,,",1,0,2.44.0,,,2.44.0,8/3/2024,"The verification took a long time from yesterday, the 8th in the afternoon, until now the 9th, not yet...","['verification', 'took', 'long', 'time', 'yesterday', '8th', 'afternoon', '9th', 'yet']",Negative
189,8e5e3ea3-42f4-44be-bd62-625076e33eee,Mila gaming,https://play-lh.googleusercontent.com/a/ACg8ocK4IKYHflVADxCITw_WRrJrRCPS7QJysjMcKbbgbeLPzW8Kog=mo,"Masalah udah kirim penarikan dari hilang kok, napa gak masuk usdt karena takut kesal ku",1,0,2.43.0,,,2.43.0,3/13/2024,"The problem is that I've sent a withdrawal and it's gone, why didn't I enter USDT because I was afraid I'd be annoyed","['problem', 'ive', 'sent', 'withdrawal', 'gone', 'didnt', 'enter', 'usdt', 'afraid', 'id', 'annoyed']",Negative
190,667e114f-32ac-4879-b1da-f9c1bd47994c,Juanda Syahputra,https://play-lh.googleusercontent.com/a-/ALV-UjVbuUDf-LSUIuW2WJYsbg3lpfnzx34HJdhITFR-JiXd2FX0yU8,Udah di cancel malah dibeliin ajaib diharga tinggi. Maruk ada batas deck,1,0,2.44.0,,,2.44.0,11/3/2024,"It's been cancelled, but it's magically bought at a high price. Maruk has a deck limit","['cancelled', 'magically', 'bought', 'high', 'price', 'maruk', 'deck', 'limit']",Negative
191,4c694a36-94ab-4daf-b479-c18e5cad6392,nicnoprob XD,https://play-lh.googleusercontent.com/a-/ALV-UjXrdMQhBuaKHIjaHMqeYQiIP2USGGmJqFOyCd6M2h4QQgFbWqFk,Ada masalah ngechat adminny engak di bales alesanny tunggu antrian apknya gk serame sampe 3 hari gk di bales bos,1,0,2.46.5,,,2.46.5,4/26/2024,"There is a problem with the admin not responding to the chat, the reason is the wait for the queue for the APK is not scary until 3 days without a reply, boss","['problem', 'admin', 'responding', 'chat', 'reason', 'wait', 'queue', 'apk', 'scary', '3', 'days', 'without', 'reply', 'boss']",Negative
192,a3c9a532-1d09-4830-ba84-aff210d362d8,Eva Indriani,https://play-lh.googleusercontent.com/a/ACg8ocLHyrHhqno6odBCAK44ZHhBRkIw3T-3p2b2Ji0tpzHz6Wjzzw=mo,Saat ini error' aplikasi error' 001 dan 002. Akun saya terjadi error' dan saya mendapatkan kendala dengan respon&penanganan yg sangat lambat. Saya akan stop memakai aplikasi ini lagi. Token aset yg saya miliki hilang. Aplikasi mengerikan! Thu 09:58 AM,1,2,2.15.1,"Hi kak, mohon maaf atas kendala yang dialami. Kami informasikan saat ini aplikasi sudah berjalan normal kembali. Silakan refresh kembali aplikasi. Apabila masih terkendala mohon untuk menghubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS",2/16/2023 1:41,2.15.1,2/16/2023,Currently there are application error errors 001 and 002. My account has an error and I am experiencing problems with very slow response & handling. I will stop using this application again. The asset token I had was lost. Horrible app! Thu 09:58 AM,"['currently', 'application', 'error', 'errors', '001', '002', 'account', 'error', 'experiencing', 'problems', 'slow', 'response', 'handling', 'stop', 'using', 'application', 'asset', 'token', 'lost', 'horrible', 'app', 'thu', '0958']",Negative
193,5fb1f106-c20e-4108-bd81-b80abe047c27,Riyan broy,https://play-lh.googleusercontent.com/a-/ALV-UjVHHV0vf56RjZu2QuI4gu_TNRFF3Q_L28YgAq_KL_eO5uLqR4G2,Saat pembelian aset apapun harus ada minimum nya tidak rekomen ajaib ini gak seperti yg lain berinvestasi dengan modal kecil aja bisa sprti 5k idr sudah bisa,1,0,2.37.1,,,2.37.1,8/11/2023,When purchasing any asset there must be a minimum. This magic recommendation is not like the others. Investing with small capital can be done like 5k IDR.,"['purchasing', 'asset', 'must', 'minimum', 'magic', 'recommendation', 'like', 'others', 'investing', 'small', 'capital', 'done', 'like', '5k', 'idr']",Positive
194,5953d197-575c-4204-a635-047f98e9bc07,Alfin Wahyu,https://play-lh.googleusercontent.com/a/ACg8ocIhByM7laaXesxwC5eVeUfP1rbGHqKQ_yAVtKkXWrOiRz8qlg=mo,Jgan download apk ini mending kalo buat trending malah infaq ke apn nya,1,0,2.42.0,,,2.42.0,2/18/2024,"Don't download this apk, it's better if it's trending instead of infaq on the apn","['dont', 'download', 'apk', 'better', 'trending', 'instead', 'infaq', 'apn']",Negative
195,d00fefba-f98d-48bd-8510-e274ec2f9cd8,Mrchl E,https://play-lh.googleusercontent.com/a-/ALV-UjVM0hjt1YzuYbeLdSgZ0k3AYPkLBCkzA0iPWZ_8i0lsoNQbkwuL,"cs nya mana si buset, orang depo kaga masuk"", cs lemot",1,0,2.44.0,,,2.44.0,10/3/2024,"""Where's the CS? The depo guy isn't coming in,"" CS is slow","['wheres', 'cs', 'depo', 'guy', 'isnt', 'coming', 'cs', 'slow']",Negative
196,3a6ccb92-3d70-4f45-b147-0f39f22a6531,Bachtiar Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjWu4Asa_Pxnw8FBckZPPu_5LoHlexKc0NaVyqBTK5IxqB2V9Ow,"Kenapa pas gw maining, setiap monyetnya mukulin beliungnya kok,laya gw jadi hitam,trus keluar gambar, hitam lagi terus keluar gambar,gitu aja terus pas si monyetnyq mukulin beliungnya.",1,0,2.41.1,,,2.41.1,1/2/2024,"Why is it that when I'm playing, every time the monkey hits the pickaxe, my screen goes black, then the picture comes out, black again and then the picture comes out, just like that when the monkey hits the pickaxe.","['im', 'playing', 'every', 'time', 'monkey', 'hits', 'pickaxe', 'screen', 'goes', 'black', 'picture', 'comes', 'black', 'picture', 'comes', 'like', 'monkey', 'hits', 'pickaxe']",Positive
197,7d45956f-3869-47e6-a420-4c2bebbdc88e,Ismangil H,https://play-lh.googleusercontent.com/a/ACg8ocKuzGoNR34YoNUhx4L1w8zJIuZpYEVatiTpkrsq9Lrhm67LTg=mo,"aplikasi gak jelas masa tiba"" koin saya hilang sering eror",1,0,2.43.5,,,2.43.5,1/3/2024,"The application is not clear when it arrives ""My coins are lost and there are frequent errors","['application', 'clear', 'arrives', 'coins', 'lost', 'frequent', 'errors']",Negative
198,c5bb2513-ed2c-4184-ad9d-9e4cc5c3238e,Nurlina Nurlina,https://play-lh.googleusercontent.com/a/ACg8ocJyonMsrsNKwyyV_DAbnN_ngeQgm1DvQ6vlOk8joPxe1Lv1Qw=mo,"Tidak ada fitur auto order, sehingga investor sulit untuk membeli di harga yang lebih tinggi dari harga running, menyesuaikan trading plan saya, yang ada hanya limit order, dan sistem trading saya gak cocok dengan limit order, mungkin ajaib kripto perlu menambahkan fitur auto order seperti di aplikasi ajaib saham",1,0,,,,,12/17/2023,"There is no auto order feature, so it is difficult for investors to buy at a price higher than the running price, adjust my trading plan, there are only limit orders, and my trading system is not suitable for limit orders, maybe crypto magic needs to add an auto order feature like in the stock magic app","['auto', 'order', 'feature', 'difficult', 'investors', 'buy', 'price', 'higher', 'running', 'price', 'adjust', 'trading', 'plan', 'limit', 'orders', 'trading', 'system', 'suitable', 'limit', 'orders', 'maybe', 'crypto', 'magic', 'needs', 'add', 'auto', 'order', 'feature', 'like', 'stock', 'magic', 'app']",Negative
199,3bd64c0f-2021-4a08-aad7-7b403fd7113f,wien gs,https://play-lh.googleusercontent.com/a/ACg8ocKjiUka-AhZyzdFpm-_xwOSujz6tRVBbNW5WriK5Z3127LvAA=mo,"Zaman digital email aja ud cukup jgn byk kepo.... web lain juga cukup pake email, Ngak tanya hobi, makanan kesukaan, binatang piaraan ? Biar kumplit 😄",1,1,2.41.1,,,2.41.1,1/2/2024,"In the digital age, email is enough, don't ask too much... other websites also use email. Don't ask about hobbies, favorite foods, pets? Let it be complete 😄","['digital', 'age', 'email', 'enough', 'dont', 'ask', 'much', 'websites', 'also', 'use', 'email', 'dont', 'ask', 'hobbies', 'favorite', 'foods', 'pets', 'let', 'complete', '😄']",Negative
200,2e7e7272-c0bc-4022-88d9-6ef95334c9b3,Ahmad Fazlur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjU3D75FHhOMynlVEmZZ4-umwC9iWbrGtZU09NP43beUK8y-9RVt,"Tolong dong saya tidak bisa membeli ondo, akses di batasi",1,0,2.43.5,,,2.43.5,7/3/2024,"Please, I can't buy ondo, access is limited","['please', 'cant', 'buy', 'ondo', 'access', 'limited']",Positive
201,921dbf9a-d032-4bb3-a1bc-eaf5cae13c0e,Royal Calvary,https://play-lh.googleusercontent.com/a/ACg8ocLuXh_yvbXJeyEgpxXyiKrG9LCm2CTYDmm5s3Ec01qoGHEipA=mo,"Saya telah membeli beberapa koin,tp kenapa tidak muncul di portofolio saya",1,0,2.42.0,,,2.42.0,12/3/2024,"I have bought some coins, but why are they not showing in my portfolio","['bought', 'coins', 'showing', 'portfolio']",Negative
202,51d3a735-50f9-4645-a4d6-3c7f02b054ea,nasrullah Bjm78,https://play-lh.googleusercontent.com/a/ACg8ocIDAlenJvYFrO5IyWJy_3SIpGVnsQbVoWJC6HITPeIxSa--zQ=mo,Parah nih aplikasi beli coin bisa jual gak bisa gimana sih mending di hapus aja gak guna banget,1,0,2.45.1,,,2.45.1,3/26/2024,"What's worse is that the application for buying coins can't be sold, it's better to just delete it, it's not really useful","['whats', 'worse', 'application', 'buying', 'coins', 'cant', 'sold', 'better', 'delete', 'really', 'useful']",Negative
203,173de1d7-ea28-40a9-9f1f-31650b9ce09c,bjorke,https://play-lh.googleusercontent.com/a-/ALV-UjVV0lkFZKLMXB_UP4NecuRYWlqnYOwVQl32q4ZuQVgRl2XrmynK,Aplikasi penguras sado. Giliran di beli langsung anjlok gak mau naik lagi. Giliran udh di jual langsung naik,1,0,2.38.0,,,2.38.0,11/27/2023,Sado drain application. It was my turn to buy it and it immediately fell and didn't want to go up again. It's your turn to sell straight up,"['sado', 'drain', 'application', 'turn', 'buy', 'immediately', 'fell', 'didnt', 'want', 'go', 'turn', 'sell', 'straight']",Positive
204,5d5c8735-f231-40bc-be4c-9c5aa67815a1,Hafiz Ihsanul Rifki,https://play-lh.googleusercontent.com/a-/ALV-UjWO59n2uQ8HdC5chL-5BUvLXx_adMHK2CDEM0HX0MllvdxRqWC_,"saya sangat kecewa sama platform ini, kelebihan aplikasi ini mudah dipahami oleh pemula tapi yang bikin saya jengkel yaitu maintenance lama, cs slow res",1,6,2.37.0,,,2.37.0,7/11/2023,"I am very disappointed with this platform, the advantage of this application is that it is easy for beginners to understand but what annoys me is the long maintenance, slow CS","['disappointed', 'platform', 'advantage', 'application', 'easy', 'beginners', 'understand', 'annoys', 'long', 'maintenance', 'slow', 'cs']",Negative
205,e666b6ad-8f8c-4d7e-88f8-e17f736360e4,Mochamad Chepy,https://play-lh.googleusercontent.com/a-/ALV-UjVBIKSTWHKMyO92h_HpFb40vo825smTaZlT1w1bD0zXJkeLRjo,"Penarikan lambat tolong dipercepat dong ketinggalan zaman banget lambat, udah pajak penarikan tunggi aduhh aneh ni apk",1,0,2.40.0,,,2.40.0,12/23/2023,"Withdrawals are slow, please speed up, it's out of date, it's really slow, the tax on withdrawals is already high, ouch, this apk is strange","['withdrawals', 'slow', 'please', 'speed', 'date', 'really', 'slow', 'tax', 'withdrawals', 'already', 'high', 'ouch', 'apk', 'strange']",Positive
206,d764de20-1fa7-4a02-9777-3da146b4dcce,Kevin,https://play-lh.googleusercontent.com/a-/ALV-UjUfYDC-1-WZCjPzFj82ORTBrUID7aZdyW_8q-n2Ci69Z2dAZb0B,Agak nyesel dikit main di ajaib ternyata gk realtime jatohnya maling duit nasabah,1,0,2.43.5,,,2.43.5,6/3/2024,I'm a little regretful that playing in Magic turns out that it's not real time that people steal customers' money,"['im', 'little', 'regretful', 'playing', 'magic', 'turns', 'real', 'time', 'people', 'steal', 'customers', 'money']",Negative
207,f9905d35-ac74-47c5-a94e-438ba9d68b45,Yadnya Putra,https://play-lh.googleusercontent.com/a/ACg8ocI7h9iVThG3mVt12mDIr88t_K3YtAwRI0q7DcvBOgAS23VJUw=mo,"gak ada stop lost, kalo mau mempertahanakan trader, wajib ada stop lost. kalo kayak di metrade ada trailing stop. b5 kalo udah ada strailing stop",1,1,,,,,4/3/2024,"There is no stop loss, if you want to maintain a trader, there must be a stop loss. like in metrade there is a trailing stop. b5 if there is a trailing stop","['stop', 'loss', 'want', 'maintain', 'trader', 'must', 'stop', 'loss', 'like', 'metrade', 'trailing', 'stop', 'b5', 'trailing', 'stop']",Negative
208,82b814f5-74de-4762-aab6-fc3b55c692e7,Arsyad Abdullah,https://play-lh.googleusercontent.com/a/ACg8ocLSTxaIW3H4BxN7U8PnLzc_W5feFEbAjYHpfFpLPRGkkRMKLg=mo,"Deposit cepet wd lama banget, bantuan lama",1,0,2.43.5,,,2.43.5,8/3/2024,"Fast deposit, very long time, long help","['fast', 'deposit', 'long', 'time', 'long', 'help']",Positive
209,1219e5b6-20e7-4b29-88b4-edb084d1b4bd,raptorteamsquad,https://play-lh.googleusercontent.com/a/ACg8ocLOmmGC2xh2Aaxi3tpNsBbINf8bFyKm0twH80QXl65X4e6okg=mo,"Jual crypto tidak bisa semua ga seperti exchange lain bisa all in, contoh sol cuma bisa jual/beli 0.02 harus nya bisa input sampe semua atau ada input max jadi bingung saldo nya nyangkut-nyangkut",1,0,,,,,11/15/2023,"You can't sell all crypto, unlike other exchanges you can go all in, for example soles can only sell/buy 0.02, you have to be able to input up to all or there is a max input so you get confused, the balance gets stuck.","['cant', 'sell', 'crypto', 'unlike', 'exchanges', 'go', 'example', 'soles', 'sellbuy', '002', 'able', 'input', 'max', 'input', 'get', 'confused', 'balance', 'gets', 'stuck']",Negative
210,93303cf1-d52b-4bdc-b352-7d89bfa0891b,ILMAN NAFI'A,https://play-lh.googleusercontent.com/a/ACg8ocKqZtUvJyPfyp_qAE-myjxoZtk1Gw-5415VGTDXSHlhxzw-9g=mo,Halo saya minta bantuan lewat Ig ajaib kripto tidak pernah direspon,1,0,2.42.0,,,2.42.0,2/16/2024,"Hello, I asked for help via Crypto Magic IG but never responded","['hello', 'asked', 'help', 'via', 'crypto', 'magic', 'ig', 'never', 'responded']",Positive
211,a08c7fed-a061-47ea-bf4c-9310e4fe6716,Azhar Al Jawad,https://play-lh.googleusercontent.com/a-/ALV-UjWIusEvqSthw-w9-2gIDl6Avn56amxaSLEt2PoNPikxDsxWniOk,"whitdraw sudah 2 minggu belum masuk Rekening ,ini gimana? sangat disayangkan",1,0,2.44.0,,,2.44.0,3/19/2024,"Whitdraw hasn't been in my account for 2 weeks, what happens? it is deeply regretted","['whitdraw', 'hasnt', 'account', '2', 'weeks', 'happens', 'deeply', 'regretted']",Negative
212,b376a424-adbc-4540-958a-3de67096fc97,Dandi Kaya,https://play-lh.googleusercontent.com/a-/ALV-UjU3VWTFYgeBMPkedTc-ErFkM82UWQdx251WpU8caGjBWA7MzQA,"Gimana mau deposit lewat m banking Bukan nomor rekening nya masa dikasih nya nomor virtual akun,lewat virtual akunnya gabisa.AAaaaaanneeeehhhhh",1,0,2.39.0,,,2.39.0,11/12/2023,"How do you want to make a deposit via m banking? It's not the account number when you give them a virtual account number, you can't use the virtual account. AAaaaaanneeeehhhhh","['want', 'make', 'deposit', 'via', 'banking', 'account', 'number', 'give', 'virtual', 'account', 'number', 'cant', 'use', 'virtual', 'account', 'aaaaaaanneeeehhhhh']",Positive
213,433807a0-df3a-4e7e-b5b3-34d4f1ed8b3d,Ade Masode Patadang,https://play-lh.googleusercontent.com/a/ACg8ocJYHAIttR9JP51Ir2qpbh8cuycJQ1rwss6KhMz6a4Uc_FAXNg=mo,"Min. Tolong saya mau komple. Tadi saya beli Ondo pas Ngebug. Dan skarang Ondo ngestak. Mohon infonya ini bagaimana, dan dana saya sudah mines 47%",1,1,2.43.0,,,2.43.0,1/3/2024,"Min. Please I want to complete it. I bought Ondo when I was bugging. And now Ondo is snapping. Please let me know how this is, and my funds have mined 47%","['min', 'please', 'want', 'complete', 'bought', 'ondo', 'bugging', 'ondo', 'snapping', 'please', 'let', 'know', 'funds', 'mined', '47']",Positive
214,3df929a6-06ee-4067-a6d5-c828d12015f4,Ardi Yono,https://play-lh.googleusercontent.com/a-/ALV-UjUgNVAdKH3ifNYnIbhfufXJCibQLg8dQgdcO5zow37E6ZlXbCAK,"Pingin ku berkata kasar,Dikala lagi genting2 mya mau jual aset tidak bisa.maintenance apa lah itu🙃 Bisa kebetulan gitu ya pas market dum😶 Cukup lali ini pakai apk anj.Mending hapus jauh2☺",1,0,2.39.0,,,2.39.0,11/12/2023,"I want to say harshly, when it's really urgent, I can't sell my assets. What kind of maintenance is that🙃 It could be a coincidence, right? When the market is right😶 Just go ahead and use the anj apk. It's better to delete it far away☺","['want', 'say', 'harshly', 'really', 'urgent', 'cant', 'sell', 'assets', 'kind', 'maintenance', 'that🙃', 'could', 'coincidence', 'right', 'market', 'right😶', 'go', 'ahead', 'use', 'anj', 'apk', 'better', 'delete', 'far', 'away☺']",Positive
