,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,,replyContent,repliedAt,appVersion,at,,,,,,
560,f18e0c6c-333c-483b-811e-02ddb9351a7f,Tusriono Ujangbugel,https://play-lh.googleusercontent.com/a-/ALV-UjVdF9Oq0914OeXDYub9XVF5aS39l5H82i4EwtsC-Z9uFZ5Nh2NN,"Yang katanya dapat hadiah dari referal, ternyata zoonk,yang ada saldo di IDR makin mines,dan setiap transaksi selaku terpotong oleh biaya admin 🤦🤦🤦capek deh🤦🤦🤦",1,0,2.14.0,,"Hi kak, mohon maaf atas ketidaknyamanannya ya. Terkait kendala kaka diperlukan pengecekan lebih lanjut silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS",1/20/2023 7:06,2.14.0,1/20/2023,,,,,,
561,751c9c44-a456-4f6c-9d6a-f6294899aca3,Damanks,https://play-lh.googleusercontent.com/a-/ALV-UjXWlaUTpP1EfK3EXaZ9hfXHdE3x8fFH27_dGNChFfszQ6Sn_YRf,"Koin lebih dikit dibanding indodax, tokocrypto & pintu. Mau top up pakai ovo tapi harus ke ovo dulu, masa manual. Di pintu otomatis dan ke ovo hanya untuk verifikasi aja. Mau hapus akun kok gak ada pilihan untuk hapus akun yah",1,0,,,"Hi kak, mohon maaf atas ketidaknyamanannya ya. Jika mengalami kendala silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS",2/2/2023 5:54,,2/2/2023,,,,,,
562,f6453fd4-c774-43ef-a419-10a116fdb7ec,Tuin Waluyo,https://play-lh.googleusercontent.com/a/ACg8ocKDY3G8F5aN0TX17M1Fc5Aa8EC0Xj3DwdfMZRiy0E18mZ_u5Q=mo,Apalah daya buat saya yg pemula untung nya cuman buat bayar transaksi doang 😌,1,0,2.13.0,,"Hi kak, mohon maaf atas ketidaknyamanannya ya. Jika mengalami kendala silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS",1/16/2023 1:58,2.13.0,1/15/2023,,,,,,
563,30153f4d-0d04-4c5f-8f25-2d711f48ed5d,Muhammad Apriyansya,https://play-lh.googleusercontent.com/a-/ALV-UjXdVcQvW9iUMRHLtki0O5TsJD6-S7v9hXOZ-VvqaaLDi2dSSEQp,"Apk gak jelas nambahin bank aja gak bisa invalid terus giliran chat cs disuruh nunggu 2 hari, pas gua tunggu malah chat di akhiri belum sempet ngebales bener juga engga mending bubarin cs nya sekalian",1,0,2.11.0,,"Halo kak, mohon maaf atas ketidaknyamanannya ya. Terkait kendala kaka diperlukan pengecekan lebih lanjut silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. Salam ~ADS",12/12/2022 9:32,2.11.0,12/12/2022,,,,,,
564,f4c6f69b-0652-410a-ba07-e4727dc754df,Noefal Gumelar,https://play-lh.googleusercontent.com/a-/ALV-UjXRIbcKHsAPDA6jHe7ZWaxhNlMwmtmQgaKISzMFWNmBPF8bt13K,Koin kurang lengkap dan penarikan feenya cukup mahal,1,0,2.31.1,,,,2.31.1,9/15/2023,,,,,,
565,e84d8519-c497-480e-b518-213b27811b19,Simplenymous -,https://play-lh.googleusercontent.com/a-/ALV-UjUMe0XIRughgTdgnPVIstN1VvZ0OGD7hoJhn4GCxsi5tZEN4pM,"SINYAL FULL. YT AMAN, GAME LANCAR. APP INI DOANG JARINGAN TIDAK STABIL..",1,0,,,,,,11/10/2023,,,,,,
566,fdd436f0-3606-41ff-ad8b-1a7bbb14b139,Supri Ono,https://play-lh.googleusercontent.com/a-/ALV-UjUedLIKZPcbceSxteoDIM7G5UV3dWgaWs3NYdwq-YbHmuPPcEk,"Penjualan aset susah g bisa bebas ada pembatasan gitu jadi kalo mau jual harus diatas harga beli ,mendingan dibebasin aja mau diatas harga beli atAu dibawah harga beli bisa di jual",1,0,2.28.0,,"Hi Supri Ono, terima kasih atas saran dan kritik yang diberikan. Kami akan sampaikan ke tim terkait sehingga kedepannya kami dapat menjadi lebih baik lagi. Apabila terdapat hal lain yang dapat kami bantu, mohon untuk tidak ragu menghubungi kami kembali di support.asetkripto@ajaib.co.id ~LS",7/10/2023 10:56,2.28.0,9/7/2023,,,,,,
567,589636da-df06-47fd-8163-ff0ecbe24ad5,Masdar Julian,https://play-lh.googleusercontent.com/a-/ALV-UjXdiqzyyc27fM0DClUZr-ekgyNnsqZHDYuGJ6xWBTNETfvyUh4D,"sudah seminggu verifikasi nya belum selesai,,,,,😡😡😡😡😡😡",1,0,2.30.0,,,,2.30.0,9/8/2023,,,,,,
568,d57fe6f4-912e-4bd5-bc2d-df9b300fc708,Williem,https://play-lh.googleusercontent.com/a-/ALV-UjVEMxW-nZGYf4PnHA_ejYDlH80b3LBCoaStIoiIBFs_MEGUjnif,"Gak jelas. Mau jual tiba2 error, keburu turun duluan.",1,2,2.35.0,,,,2.35.0,10/16/2023,,,,,,
569,e6e598ba-f5ab-48d3-96d7-4eb57388809f,Rangga Sapta,https://play-lh.googleusercontent.com/a-/ALV-UjWPQebOUcsiAtlUG_tz3j2YzU7wbj1BiGvGBglcrW85lVL43Kid,Aneh udah undang temen udah berhasil verif dan mulau invest tapi ga dapet koin ajaibnya. Smntara temen yg diajak malah yang dapet koin ajaibnya. Kecewa,1,0,2.22.0,,"Hi Rangga Sapta, mohon maaf atas ketidaknyamanannya. Terkait kendala Kakak silakan hubungi email di support.asetkripto@ajaib.co.id agar dapat dibantu pengecekan lebih lanjut. Terima kasih ~LS",5/5/2023 9:56,2.22.0,5/5/2023,,,,,,
570,fe570929-f284-40fd-9cbd-3d70c0b6dde4,Joseph Budiman,https://play-lh.googleusercontent.com/a-/ALV-UjVKevy8R_PeOrA5xQVWBcnWUsvaF0cnVc9rGG1I1F1dStITmZwd,Uninstall.... KYC udah nunggu lama.. Masih juga minta foto ulang..,1,0,2.36.5,,,,2.36.5,10/26/2023,,,,,,
571,03efa93d-4c1b-4775-a4e8-136c77702f67,Jefri yakobus ralencius simbolon yakobus ralencius,https://play-lh.googleusercontent.com/a/ACg8ocK6XSs_iOwQqOjdD19kwdiyWV8Zk1isO7zv-JoGiniMB1reeg=mo,Aplikasi penipu sampah tak berguna LBH baik di hapus aja ini aplikasi dari play store tdk bs mendaftar 🐕🐕🐕,1,0,,,"Halo kak, mohon maaf atas ketidaknyamanannya ya. Jika mengalami kendala silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. Salam ~ADS",12/19/2022 10:15,,12/19/2022,,,,,,
572,8f78a7df-f019-471c-a588-3776fc206bae,Widizzt channel,https://play-lh.googleusercontent.com/a-/ALV-UjVXSgli3xtJXuVXWcYTcIo-NeRkaQoT5aabU1gsUrBGPBUyEok,Saldo gua hilang 1 jt .. padahal di riwayat tidak ada pembelian kripto senilai 1 jt ... Wah parah,1,0,2.3.2,,"Hi Kak, mohon maaf atas ketidaknyamanannya. kami ingin membantu kendalamu mohon untuk dapat menginformasikan kendala mu ke email ini ya support.asetkripto@ajaib.co.id. ~ADS",10/7/2022 4:38,2.3.2,7/10/2022,,,,,,
573,6d14ff44-d524-4c0b-a9ab-e2caa68778a2,Randi Kali,https://play-lh.googleusercontent.com/a-/ALV-UjUuers_kJKSKJAdSm4EkaRZnKk0N4vdLhxuSVFQMxYVx4UiyvttKA,Buruk sekali dalam melakukan penjualan kripto kok gak bisa tekan tombol jual.,1,1,2.23.0,,"Hi Kak Randi Kali, mohon maaf atas ketidaknyamanannya. Jika kakak memiliki kendala transaksi pada Ajaib Kripto silakan hubungi email support.asetkripto@ajaib.co.id agar dapat dibantu pengecekan lebih lanjut. Terima kasih ~LS",5/5/2023 5:30,2.23.0,4/5/2023,,,,,,
574,4163669c-9a73-4043-9c57-3b23db1b85cf,Saha Sahara,https://play-lh.googleusercontent.com/a/ACg8ocLBZPMfiK9OGDzhQgF4FBqMTMyIsb5tGR8u28t1yp8PNMvNOQ=mo,Saya selalu melakukan usaha untuk bisa menghasilkan uang makanya klau mas Baim memberiku modalku insya Allah say akan prgunakan dgn sungguh² dan bnar,1,0,,,,,,3/21/2024,,,,,,
575,ef2dbd07-ecf1-4c23-b32e-b28bf8c20148,Ardi Putra Padli Kreator,https://play-lh.googleusercontent.com/a-/ALV-UjV__ihfpW7TkLHmfwtERKmnvyjbP5GGo-s8Se7_OcD0iZJaHUpD,"Aplikasi suka eror, saat ini eror lagi",1,0,2.6.0,,"Hi kak, mohon maaf atas ketidaknyamannya atas adanya kendala. Saat ini aplikasi sudah berjalan normal dan silakan melakukan transaksi kembali. Kami akan terus berusaha meningkatkan layanan kami. Jika ada kendala silahkan hubungi kami melalui email kami support.asetkripto@ajaib.co.id ya kak ~ADS",11/7/2022 8:41,2.6.0,4/11/2022,,,,,,
576,b87bd45a-e690-4201-892d-18699e69bd3c,rhozy akhmed,https://play-lh.googleusercontent.com/a-/ALV-UjVu2h-zi_oUT63tefVvedytqjz-8b7EmsXAw0JbOOzZvHv2bmYL,"udah isi deposit u beli coin ethereum, giliran udah dapat barang, portofolio masih nol, barang (ethereum) ngak bisa dijual.... aplikasi payah....",1,0,,,"Halo kak, mohon maaf atas ketidaknyamanannya ya. Terkait kendala kaka diperlukan pengecekan lebih lanjut silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. Salam ~ADS",9/19/2022 2:00,,9/16/2022,,,,,,
577,0cb433b3-9fe7-4f48-89fa-ed3916ec5923,Ayman Kevin,https://play-lh.googleusercontent.com/a-/ALV-UjXMxomtLVpb5ffLMGuZnIh84SsozUB7iqLbJPg3q8r1GXXvfc0X,"Ajaib, mengapa candle stick gak update masa buka candle Doge dari kemarin gak berubah. Ini merugikan user. Harusnya 2 candle sudah muncul di time fram daily.",1,0,2.21.0,,"Hi kak, mohon maaf atas ketidaknyamanannya ya. Terkait kendala kaka diperlukan pengecekan lebih lanjut silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS
",4/13/2023 4:39,2.21.0,4/13/2023,,,,,,
578,21094de3-3ec1-42d8-9dcd-1603e2616c8f,PLAY MUSIC,https://play-lh.googleusercontent.com/a-/ALV-UjXRTR7tkK-Au5J-yKway-GRpOT2X2UwtnZXhG0nwp9pDiCrP-cN,"Tanda tangan ulang terus, ah Unistal aja",1,0,2.11.0,,"Halo kak, mohon maaf atas ketidaknyamanannya ya. Terkait kendala kaka diperlukan pengecekan lebih lanjut silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. Salam ~ADS",12/19/2022 2:10,2.11.0,12/17/2022,,,,,,
579,6ee4bd45-c7dc-42de-8420-b5ef90d6d798,Lestari Gandaria,https://play-lh.googleusercontent.com/a-/ALV-UjWrDU_Fsg0i8XVwbQM0UZi8YsuEDTtl0OzDwnzGuWNwiA3nWWBm,Kenapa uang aku yang di tarik g balik ke ATM?,1,0,2.37.1,,,,2.37.1,12/12/2023,,,,,,
580,792543e4-4eee-45ea-b9c4-6309828fc944,R Hanief Izhar Z,https://play-lh.googleusercontent.com/a/ACg8ocKpTdTSqIUdXxLPGFKtpX6wn2GOmAVLBJCSAkN60osCh8X-DQ=mo,Saya sudah kumpulin point sampe selesai malah eror ga bisa klaim hadiahnya,1,0,,,,,,12/27/2023,,,,,,
581,2beeb528-ddf0-45da-a7bc-8adcfe4c2364,Citra L,https://play-lh.googleusercontent.com/a-/ALV-UjUbg4pL61WGYKqoXiPOgAlvSpRjHkFsEwujLlMIAAgkD1INGLM,Proses kyc nya lama sumpah,1,0,2.44.0,,,,2.44.0,3/18/2024,,,,,,
582,133c7a29-8955-46df-a8ac-4fdbea047ee6,muhammad Farid,https://play-lh.googleusercontent.com/a/ACg8ocJxnA9--c2-bqbZjMVt6IVUuVD5llpVhXV53djj4zXm_Qf6wg=mo,kalo penarikan malam lama bnget tolong di tingkatkan,1,0,,,,,,3/29/2024,,,,,,
583,6f9c5458-fa55-4e39-a484-563e5db52e04,Rudiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjVpVNLNr6cw9TslK-9oFMUz7TqeurarFsrsno2MOBFfUK24IAQ,"Buruk, ga ada kirim kripto, ganti rek lama bagt",1,0,,,"Hi Kak Rudiansyah, mohon maaf atas ketidaknyamanannya ya. Terkait kendala Kakak diperlukan pengecekan lebih lanjut silahkan hubungi kami melalui email atau live chat pada aplikasi ya. ~RG",9/16/2022 1:20,,9/15/2022,,,,,,
584,fd8b2c7f-2ef5-473d-b4c4-b3d3efe1957c,HenokH T.A.,https://play-lh.googleusercontent.com/a-/ALV-UjVzT4aa3Vu2EzZcNGn1Pdga6_VpFvhIzRDyciKu5ig27KxKh_3J,"Gua udah undang temen gua pake kode refferal mereka masuk lewat googel, enggk ada kolom untuk masukran refferal nya gimana siii",1,0,2.36.5,,,,2.36.5,10/31/2023,,,,,,
585,1c9a7946-b268-4aac-99e6-f3a584c1b63d,Andi Syawal al Fitri syarif,https://play-lh.googleusercontent.com/a/ACg8ocKvoeWcAdi_9a0ot9JwmDu8QcEUSNmG5rhjWX-Y5OmKrIRc=mo,"Jangan di download ini apk suka eror,gara"" sering eror w dah pernah mines 90% dalam 5 menit hati""",1,0,,,,,,1/3/2024,,,,,,
586,8b73e4dd-8e33-43be-ab44-419741c92552,Bariq H,https://play-lh.googleusercontent.com/a/ACg8ocKpIPu7G0_5MpGgqpvWYmolQxMYNFGo0vgzNVMYLc3KPEUJ7w=mo,"uang ga bisa di wd, dibatasi jumlah minimal wd nya, merugikan untuk kami yang invest dalam jumlah kecil",1,0,,,,,,12/3/2024,,,,,,
587,2ef4b73c-8ddd-4e9e-b737-b2764b458b90,Ophir,https://play-lh.googleusercontent.com/a/ACg8ocLou4P_kNz-m3IAb9BTnj6GQ6XGXGBrLeUm6ZkBRDBMrmP7ew=mo,Aplikasi SAMPAH unfaedah auto uninstall,1,0,,,"Hi kak, mohon maaf atas ketidaknyamanannya ya. Jika mengalami kendala silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS
",2/23/2023 1:17,,2/22/2023,,,,,,
588,ba0afa46-9c3c-46ab-8c0c-13650d762409,Yaksa Taufik,https://play-lh.googleusercontent.com/a-/ALV-UjVxjLGEBh2gbXwAHy5K1gT3s2N1_Ad6TAUOlCcN1rb-rZmMuovF,"Beberapa hari yang lalu rugi banyak gara gara doge turun mau jual gk bisa di karenakan ajaib yang down, saran mending pake aplikasi sebelah gk pernah down, gk kaya aplikasi ini udah gk lengkap cryptonya, bikin rugi orang, mending mending kalo mau tanggung jawab, di hubungin cs nya cuma maaf maaf doang, pale lu maaf duit gua ilang begoo",1,1,2.6.0,,"Hi kak, terimakasih atas rating yang diberikan dan mohon maaf atas ketidaknyamanannya. Kami akan terus melakukan peningkatan layanan supaya tidak terjadi kendala pada aplikasi ya kak. Jika mengalami kendala silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS",11/7/2022 8:43,2.6.0,4/11/2022,,,,,,
589,61280509-669d-4859-b58b-78588913eb7a,Mahkota Kamera,https://play-lh.googleusercontent.com/a/ACg8ocKoU8iDSH5i6gTK0VyTf9OZtXzESE82NhwOwsAYroTTBRHTdQ=mo,Kenapa penarikan saya tidak masuk ????,1,0,2.41.1,,,,2.41.1,5/2/2024,,,,,,
590,21b29c56-6fa9-4517-a9ee-361071739f12,ANGGA ARUL,https://play-lh.googleusercontent.com/a-/ALV-UjV6tg1TBErY7ui078_qUbHWC0GX96G_zcUIt6TL4Yfb9dMiZESU,Untuk withdraw lama,1,0,2.41.1,,,,2.41.1,10/2/2024,,,,,,
591,5c7dbe7a-c734-4ec1-9574-a2d6accaaaca,141_Sandrak Nababan,https://play-lh.googleusercontent.com/a-/ALV-UjXoVGskb6kMBa9I9TMMKbLNhzm1vORWMyDdqYw-yG7y_9nLUSUA,Nyesel main disini,1,0,2.43.0,,,,2.43.0,2/28/2024,,,,,,
592,184a6a4b-cb50-4fe3-a40f-91d3a2b9f351,Rananda,https://play-lh.googleusercontent.com/a-/ALV-UjVIu2NQcT3b_q2Hcikwid1XMOgY6TjrdzX4YGF7w9juE-Ccsbk,Untuk saham. Saya memang menjagokan ajaib.... Tapi kalau crypto. Pake yg lain aja... Lebih simpel soalnya,1,1,1.0.2,,"Hi Kak v, terima kasih atas penilaian yang diberikan. Jika ada kendala lain silahkan hubungi kami melalui email atau live chat pada aplikasi ya. ~RG",8/24/2022 7:48,1.0.2,8/24/2022,,,,,,
593,9175befc-c719-426f-bde9-9b112d3cfeae,Wkmw Wkmw,https://play-lh.googleusercontent.com/a/ACg8ocJ31PCo1VJuUh3X4jnMfJr69GThcF8sU0fe0RdQ3z4jvlYCJA=mo,"sementara saya kasih bintang 1 , karena tidak bisa tarik saldo lewat e-wallet ,,,",1,2,2.25.0,,"Hi kak, mohon maaf atas ketidaknyamanannya ya. Terkait kendala kaka diperlukan pengecekan lebih lanjut silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS
",5/22/2023 2:24,2.25.0,5/21/2023,,,,,,
594,6c22cad1-932d-43e4-b264-1270c9684341,KHOLIDIN Kholid,https://play-lh.googleusercontent.com/a-/ALV-UjXeaYJVencUMbtUjNwQyHmqRctgGGodAllL_jZPC76jI8W90Vg,Tolong...ini kenapa saya gak bisa jual saham yang sudah di beli..tolong di perbaiki.....,1,0,,,,,,11/16/2023,,,,,,
595,ad48a668-bcb1-4d6a-aede-1839ab5cac59,Syfa Rahmawati,https://play-lh.googleusercontent.com/a-/ALV-UjV3G4AjYT70MJyenbvh7Db-PgnM4YKQmAq1PDiWtXQs6J0xqz0R,kan eror lagi 🤬,1,0,2.44.0,,,,2.44.0,3/22/2024,,,,,,
596,0716cda9-3dd5-449f-9009-156e54ceedce,Hendra Delvi,https://play-lh.googleusercontent.com/a/ACg8ocJdVCIn3f0gL5JNITJnva4fTZebVz5IfMotITwdoGNUprmz2g=mo,Narik uangnya lama kali...kapok pakai ajaib,1,0,2.38.0,,,,2.38.0,11/18/2023,,,,,,
597,cc0f2cf5-023a-4cee-93e3-e35b038e5a57,Mas Gang,https://play-lh.googleusercontent.com/a-/ALV-UjVcTs8AAmLmPD9I5XnGJnXrPSTrl1gsjJIBHshHaffng0sXoFM,Eror muluk aplikasinya,1,0,2.40.0,,,,2.40.0,4/1/2024,,,,,,
598,f867878e-7593-4036-87ab-48e0edab9116,Nanang Ady prastyo,https://play-lh.googleusercontent.com/a/ACg8ocLXEcAHV6McmUnWOYVmz6OGXPTJzToympAo3Biy_x7F8Fn1nA=mo,Kenapa tradingviewnya ga ada ya dihp saya...??,1,0,1.0.2,,"Halo Kak Nanang, mohon maaf atas ketidaknyamanannya ya. Guna dibantu pengecekan lebih lanjut silakan Kakak menghubungi kami melalui Email atau Live Chat pada aplikasi ya Kak. Terima kasih. ~LT",9/7/2022 1:05,1.0.2,6/9/2022,,,,,,
599,0d3fc5a4-aac2-46b4-aad8-7ac24ce4de7a,Raihan Putra,https://play-lh.googleusercontent.com/a-/ALV-UjUHhzQZEhzyX23dX-UNzmXkREGYUFHLOQEE_KBRO8Ms3gohxRKicQ,bintang 1 gbisa beli Ondo,1,0,2.40.0,,,,2.40.0,7/3/2024,,,,,,
600,6f65a3a7-27e8-4178-a11f-3875fb2117ec,afar yudha,https://play-lh.googleusercontent.com/a/ACg8ocKqtP8ny3V4WLZP3v3Rc_tfCiDel0YEk048h3MAcz1jkj9lLQ=mo,Apknya jlek,1,0,2.45.1,,,,2.45.1,3/25/2024,,,,,,
601,2eac3a72-e55e-4ff5-9666-894c6c72c0ba,Yati Surip,https://play-lh.googleusercontent.com/a/ACg8ocI3IZUiErMT6btOGPL6w_Xslo7unAi0rtsJApHGeRd647cmHw=mo,"Sekarang tidak bisa di atur pembelian di harga yg di inginkan 😭, saham kripto SOL tidak sesuai kalo mau di jual",1,0,,,,,,8/4/2024,,,,,,
602,9e61ac91-030e-4198-83b2-f2dff71f4657,Nur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjUxXm1OfGra0FvzD1MPhPOFpB7ZQUx2w3W-cVl1P2AvhAXsuH8K,"bintang 0,5 aja, msh kurang lengkap cryptonya, admin wd nya mahal bnr 9.5k",1,0,,,,,,4/27/2024,,,,,,
603,d5e6ad00-5e1f-4963-9fba-e8ef3254d957,Akmal Ok,https://play-lh.googleusercontent.com/a/ACg8ocIS6ucBIVuFuEmzL7w5IGHazVk3RGYd8vcshppy_ALtEZL4cQ=mo,"Aplikasi Ga jelas, transaksi jual Reksadana melebihi 7 hari",1,0,,,,,,4/16/2024,,,,,,
604,3b6a8101-019d-4118-958c-5d22ea24e324,Misteriko OP,https://play-lh.googleusercontent.com/a-/ALV-UjWg8Jsu8--hpNLnGjj2FqUFC3lP9bxYpIIRtCEAVWNiGwgYJ2To,"GA WORTH IT, REGISTRASI AJA ERROR MULU, GA KEK APK PINTU DLL LEBIH MUDAH",1,0,,,,,,4/19/2024,,,,,,
605,f0abab84-dfaf-4c42-bf94-8ef3cc89142b,Oman Sopian,https://play-lh.googleusercontent.com/a/ACg8ocKlKGpraYl4wlynoDZSVwj-I9NA5_vHf2ZuYvqcEelVTe6l8g=mo,Profesional dong event nya jangan banyak alasan,1,0,,,"Hi kak, mohon maaf atas ketidaknyamanannya ya. Terkait kendala kaka diperlukan pengecekan lebih lanjut silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS",12/26/2022 1:49,,12/24/2022,,,,,,
606,e971c2ea-3a84-472a-9063-8d17228c02bd,Aditya Dimas nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjV0dHM08CpCtDTrx6pC2EP1_idweJpCirReFHZEl2Hkfw7JhzA,1 dlu karna blm donwload,1,0,2.39.5,,,,2.39.5,12/17/2023,,,,,,
607,ab9f6b16-c06a-48d7-98ff-37e2f59fc29a,Shobri A M,https://play-lh.googleusercontent.com/a-/ALV-UjU5sDhVlNl1jP98d0nFgLvKbo61_BqEHUsb7otYV6TDwuqMhoRx,kebanyakan pajak,1,0,2.37.1,,,,2.37.1,3/12/2023,,,,,,
608,9140909a-6253-4061-9300-4344fc613225,Triana Malik,https://play-lh.googleusercontent.com/a/ACg8ocKZa2v7BaS3Yp_ba90srZwq6EtlFbLGnlRY6bR88f4a8iE3wzE=mo,Gak bisa jual coin doge fitur jual hilang !!! Dan crypto tidak lengkap,1,0,2.6.0,,"Hai Triana Malik, mohon maaf atas ketidaknyamanannya. Sebelumnya ada maintenance pada aplikasi. Namun saat ini sudah kembali normal silakan melakukan pengecekan secara berkala. Apabila memiliki kendala silakan konfirmasi melalui email di info-kripto@ajaib.co.id ~LS
",10/31/2022 3:38,2.6.0,4/11/2022,,,,,,
609,dc7601c6-2b4d-4c17-928b-3214d93a3de7,Ibrahim Umar,https://play-lh.googleusercontent.com/a-/ALV-UjViz0zpP01Hw9qbOFVy-09a2XpLsQQaMTX5QcnM--j1qjKXv_0,Transaksi sudah hampir stengah hari belum di proses buset gimana ini admin🤔🤔🤔,1,0,2.30.0,,,,2.30.0,8/8/2023,,,,,,
610,23f429e9-4518-4611-8c3d-2c6690d03549,Killer Boy,https://play-lh.googleusercontent.com/a/ACg8ocKI45Ixu0ESl4MYiGfQm7-VahEs1unQzk11KBJIrzx6nw6U-Q=mo,"aplikasi ga jelas,tanggungjawab dong persoalan koin ONDO",1,0,,,,,,1/3/2024,,,,,,
611,0220f550-7dc7-458e-8d14-bb6424ccfbed,Farhan Gozi,https://play-lh.googleusercontent.com/a/ACg8ocIp1s6AhPhr2xpWNffkTBnRmVeMWmJIcPBxhc9CXtxTAim9xA=mo,penjualan lambat keburu turun.,1,0,,,,,,10/3/2024,,,,,,
612,3cb7aa67-2fd2-4476-b1e5-6db6edba015d,Bima Business,https://play-lh.googleusercontent.com/a/ACg8ocJNrmIx11EFmophEs-hSR9lKsb8Kn24ZsIWPvQ6kwAquXtZSw=mo,"Saldo investasi saya sulit dijual,transaksi sering nyeleneh .",1,0,,,,,,2/3/2024,,,,,,
613,a64b67e7-a6c2-47dd-8f5b-905dff55fa8f,Animasi udin,https://play-lh.googleusercontent.com/a-/ALV-UjU-q_DmzW61GiHdtitD4p1guyVaE3HX_GydqDy_GHTGxCeBH0X2,Jgn mau pk ni apk... g msk akal biyaya admin ny....narik 30 rb yg nyampe 11 rebu wkwk anjinggggggggg,1,0,,,,,,3/19/2024,,,,,,
614,7d5ebe2d-b290-40ae-9c97-f8bd0ede87b1,akunbaru 1,https://play-lh.googleusercontent.com/a/ACg8ocKBYMWrYnTuazMr-e8u_kYA6R7PSIYweuSw_1EgAMwCEPklyQ=mo,"Aplikasi opo yo, jgn pakai ini jelek",1,1,,,,,,2/27/2024,,,,,,
615,f3d7cfb7-854b-4252-a696-c2d6d86ca1bc,Cells Bosmuda,https://play-lh.googleusercontent.com/a/ACg8ocL08YpiKLtQr0Y60YO0JipFGMBkJql2p49bvKexj11cQgG8Og=mo,"LAMA BANGET,DAFTARNYA,GW UDAH 1 SETENGAH MINGGU,GA DI TERIMA TERIMA UDAH KIRIM BERKALI KALI,APK GAGUNA LAH",1,0,,,,,,7/3/2024,,,,,,
616,4cf1aa0c-8b61-4e17-8ecf-56924e5ce66e,Uum Mutmainah,https://play-lh.googleusercontent.com/a/ACg8ocKehLJHgA_cEfFozzbMo4jqlCXgV2sJsSlLLIYaruHNPj7ghw=mo,Koin ondo knapa ilang... Kaga aman ini aplikasi,1,0,,,,,,1/3/2024,,,,,,
617,5d448110-5fae-4beb-8e3e-8e2cf30586ad,kevin shandika adriansyah,https://play-lh.googleusercontent.com/a-/ALV-UjXO3aoxedMzHcLpvgtcdiWTE0FHu1FIQQ2_n2K0C-TKUrm5RLzl,Nih coin ondo kenapa gabisa dibeli woy,1,0,,,,,,3/15/2024,,,,,,
618,eb27924b-ca00-4355-a134-f7d2ae093e8d,Nur Lutfi Trianto,https://play-lh.googleusercontent.com/a/ACg8ocIrmgktXYcy85dNZKUTlNTxw8ltj3hng6Z5Ui4fD5AYXTfZ9g=mo,Biaya WD terlalu gede,1,0,2.40.0,,,,2.40.0,5/1/2024,,,,,,
619,21126ac3-47a7-40d1-a283-33b71bd75fb3,Ahmad Fauzan,https://play-lh.googleusercontent.com/a/ACg8ocKtKHv2ek0vVUrseP5AtrX1arziJtmTLHo-HJSXsV51Ae7Wmg=mo,Aplikasi payah gk jls,1,0,2.41.1,,,,2.41.1,4/2/2024,,,,,,
620,7f84b499-1d88-4a58-bb6a-7c89a788dc26,『』,https://play-lh.googleusercontent.com/a-/ALV-UjW4lcknEwA902aAgOTozSwUfuAxEh5yZ7YnMAI1qOaqRq_lHGiU,gangguan woi.nggk bisa login,1,0,2.6.0,,"Hi kak, mohon maaf atas ketidaknyamannya atas adanya kendala. Saat ini aplikasi sudah berjalan normal dan silakan melakukan transaksi kembali. Kami akan terus berusaha meningkatkan layanan kami. Jika ada kendala silahkan hubungi kami melalui email kami support.asetkripto@ajaib.co.id ya kak ~ADS",11/7/2022 8:46,2.6.0,4/11/2022,,,,,,
621,836375e2-fda9-45e3-9519-17ec96de6552,Endri Wati,https://play-lh.googleusercontent.com/a/ACg8ocJq3EhAicApNi8NyoM3GCJbA8QxDWdYgwrAF3W37O1yMZdjPQ=mo,Sayang penarikan via ewallet belum bisa jadi susah,1,0,2.10.0,,"Hi kak, terimakasih atas saran yang diberikan dan mohon maaf atas ketidaknyamanannya. Kami akan terus melakukan peningkatan layanan untuk kedepannya ya kak. Jika mengalami kendala silahkan hubungi kami melalui email kami di support.asetkripto@ajaib.co.id. ~ADS",12/16/2022 1:23,2.10.0,12/15/2022,,,,,,
