reviewId,userName,content,score,reviewCreatedVersion,at,appVersion,remove_special_characters,lowercased_words,cut_mult_char,replace_slang,translated_words,tokenized_words,stopword_removal,processed_sentence,polarity_scores,compound,sentiment
f80e7ec1-a267-405f-8bc5-b3ab259ffd1a,Yuu Neko,"Anjay Hilang 120k Gara Gara Suruh Buat akun Lagi Padahal gada tuh, gw keluar akun",1,2.43.0,8/4/2024,2.43.0,Anjay Hilang 120k Gara Gara Suruh Buat akun Lagi Padahal gada tuh gw keluar akun,anjay hilang 120k gara gara suruh buat akun lagi padahal gada tuh gw keluar akun,anjay hilang 120k gara gara suruh buat akun lagi padahal gada tuh gw keluar akun,anjay hilang 120k gara gara suruh buat akun lagi padahal enggak ada tuh gue keluar akun,"Anjay lost 120k because he told me to create another account even though there wasn't one, I left the account","['Anjay', 'lost', '120k', 'because', 'he', 'told', 'me', 'to', 'create', 'another', 'account', 'even', 'though', 'there', 'was', ""n't"", 'one', ',', 'I', 'left', 'the', 'account']","['Anjay', 'lost', '120k', 'told', 'create', 'another', 'account', 'even', 'though', ""n't"", 'one', ',', 'I', 'left', 'account']","Anjay lost 120k told create another account even though n't one , I left account","{'neg': 0.149, 'neu': 0.714, 'pos': 0.136, 'compound': -0.0516}",-0.0516,Negative
1510ec90-4968-45d7-92f5-dca4c9df32d9,Muhammad Ryan,"Saya wd tapi salah penarikan larinya ke bank permata,terus saya chat costom nya ga di balas²",1,2.42.0,2/23/2024,2.42.0,Saya wd tapi salah penarikan larinya ke bank permataterus saya chat costom nya ga di balas²,saya wd tapi salah penarikan larinya ke bank permataterus saya chat costom nya ga di balas²,saya wd tapi salah penarikan larinya ke bank permataterus saya chat costom nya ga di balas²,saya wd tapi salah penarikan larinya ke bank permataterus saya chat costom nya enggak di balas²,"I withdrew but made the wrong withdrawal and went to Permata Bank, then I chatted with Custom and didn't reply","['I', 'withdrew', 'but', 'made', 'the', 'wrong', 'withdrawal', 'and', 'went', 'to', 'Permata', 'Bank', ',', 'then', 'I', 'chatted', 'with', 'Custom', 'and', 'did', ""n't"", 'reply']","['I', 'withdrew', 'made', 'wrong', 'withdrawal', 'went', 'Permata', 'Bank', ',', 'I', 'chatted', 'Custom', ""n't"", 'reply']","I withdrew made wrong withdrawal went Permata Bank , I chatted Custom n't reply","{'neg': 0.235, 'neu': 0.682, 'pos': 0.083, 'compound': -0.4588}",-0.4588,Negative
3780ae9f-0f1d-45b9-8e4d-2910c64851da,Budi Rahayu saefudin,Ini kok gak ada pergerakan sama sekali yah?? Chartnya juga hilang gak bisa di lihat sama sekali.. tolong segera perbaiki klo gini terus sy bisa rugi...,1,2.21.0,10/4/2023,2.21.0,Ini kok gak ada pergerakan sama sekali yah Chartnya juga hilang gak bisa di lihat sama sekali tolong segera perbaiki klo gini terus sy bisa rugi,ini kok gak ada pergerakan sama sekali yah chartnya juga hilang gak bisa di lihat sama sekali tolong segera perbaiki klo gini terus sy bisa rugi,ini kok gak ada pergerakan sama sekali yah chartnya juga hilang gak bisa di lihat sama sekali tolong segera perbaiki klo gini terus sy bisa rugi,ini kok enggak ada pergerakan sama sekali ya chartnya juga hilang enggak bisa di lihat sama sekali tolong segera perbaiki kalo begini terus saya bisa rugi,"Why is there no movement at all? Yes, the chart is also gone, I can't see it at all, please fix it immediately. If this continues, I could lose money.","['Why', 'is', 'there', 'no', 'movement', 'at', 'all', '?', 'Yes', ',', 'the', 'chart', 'is', 'also', 'gone', ',', 'I', 'ca', ""n't"", 'see', 'it', 'at', 'all', ',', 'please', 'fix', 'it', 'immediately', '.', 'If', 'this', 'continues', ',', 'I', 'could', 'lose', 'money', '.']","['Why', 'movement', '?', 'Yes', ',', 'chart', 'also', 'gone', ',', 'I', 'ca', ""n't"", 'see', ',', 'please', 'fix', 'immediately', '.', 'If', 'continues', ',', 'I', 'could', 'lose', 'money', '.']","Why movement ? Yes , chart also gone , I ca n't see , please fix immediately . If continues , I could lose money .","{'neg': 0.218, 'neu': 0.655, 'pos': 0.126, 'compound': -0.2411}",-0.2411,Negative
c29c9bab-37d5-44e2-b04b-031d0543bb77,Rifki Muzakki,"verivikasi akun sangaatt sangaatt lamaa, bintang satu dulu maaf",1,2.44.0,3/16/2024,2.44.0,verivikasi akun sangaatt sangaatt lamaa bintang satu dulu maaf,verivikasi akun sangaatt sangaatt lamaa bintang satu dulu maaf,verivikasi akun sangaatt sangaatt lamaa bintang satu dulu maaf,verivikasi akun sangaatt sangaatt lamaa bintang satu dulu maaf,"account verification is very very long, one star first, sorry","['account', 'verification', 'is', 'very', 'very', 'long', ',', 'one', 'star', 'first', ',', 'sorry']","['account', 'verification', 'long', ',', 'one', 'star', 'first', ',', 'sorry']","account verification long , one star first , sorry","{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative
0b83beb9-2535-4d0a-8f43-2588392598b9,RIDHO AKBAR_FKIP,"Selalu bermasalah ,duit gua terbuang gara harganya scam sampah",1,2.43.0,4/3/2024,2.43.0,Selalu bermasalah duit gua terbuang gara harganya scam sampah,selalu bermasalah duit gua terbuang gara harganya scam sampah,selalu bermasalah duit gua terbuang gara harganya scam sampah,selalu bermasalah duit gua terbuang gara harganya scam sampah,I always have problems with money being wasted because the prices are rubbish scams,"['I', 'always', 'have', 'problems', 'with', 'money', 'being', 'wasted', 'because', 'the', 'prices', 'are', 'rubbish', 'scams']","['I', 'always', 'problems', 'money', 'wasted', 'prices', 'rubbish', 'scams']",I always problems money wasted prices rubbish scams,"{'neg': 0.708, 'neu': 0.292, 'pos': 0.0, 'compound': -0.8658}",-0.8658,Negative
d8c224d8-c5b5-4eb9-9fee-a0ca810a2f40,Udin Achmad,Jangan download gua dulu beli coin Ondo 850k hilang g kembali uangnya,1,2.43.0,5/3/2024,2.43.0,Jangan download gua dulu beli coin Ondo 850k hilang g kembali uangnya,jangan download gua dulu beli coin ondo 850k hilang g kembali uangnya,jangan download gua dulu beli coin ondo 850k hilang g kembali uangnya,jangan download gua dulu beli coin ondo 850k hilang enggak kembali uangnya,"Don't download it, I bought 850k Ondo coins, lost it and didn't get the money back","['Do', ""n't"", 'download', 'it', ',', 'I', 'bought', '850k', 'Ondo', 'coins', ',', 'lost', 'it', 'and', 'did', ""n't"", 'get', 'the', 'money', 'back']","['Do', ""n't"", 'download', ',', 'I', 'bought', '850k', 'Ondo', 'coins', ',', 'lost', ""n't"", 'get', 'money', 'back']","Do n't download , I bought 850k Ondo coins , lost n't get money back","{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}",-0.3182,Negative
79ad1ac3-9da8-400a-bfdb-468b20413011,Ganesa Hartawan Raya Pongsitandeng,"Ondo kenapa di suspen aduhhh, apasih masalahnya ajaib ini",1,2.44.0,3/25/2024,2.44.0,Ondo kenapa di suspen aduhhh apasih masalahnya ajaib ini,ondo kenapa di suspen aduhhh apasih masalahnya ajaib ini,ondo kenapa di suspen aduh apasih masalahnya ajaib ini,ondo kenapa di suspen aduh apasih masalahnya ajaib ini,"Why is Ondo suspended? Oh, what's the problem with this magic?","['Why', 'is', 'Ondo', 'suspended', '?', 'Oh', ',', 'what', ""'s"", 'the', 'problem', 'with', 'this', 'magic', '?']","['Why', 'Ondo', 'suspended', '?', 'Oh', ',', ""'s"", 'problem', 'magic', '?']","Why Ondo suspended ? Oh , 's problem magic ?","{'neg': 0.552, 'neu': 0.448, 'pos': 0.0, 'compound': -0.7319}",-0.7319,Negative
eac60ed7-add9-4ebb-b67e-60e952018ec5,Syauqas Yanshurullah,Kalo ad permalsahan kordinasi ny k mana y?,1,2.42.0,2/15/2024,2.42.0,Kalo ad permalsahan kordinasi ny k mana y,kalo ad permalsahan kordinasi ny k mana y,kalo ad permalsahan kordinasi ny k mana y,kalo ada permalsahan kordinasi nya ke mana ya,"If there is a problem with coordination, where does it go?","['If', 'there', 'is', 'a', 'problem', 'with', 'coordination', ',', 'where', 'does', 'it', 'go', '?']","['If', 'problem', 'coordination', ',', 'go', '?']","If problem coordination , go ?","{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
14108821-b87d-4696-aad3-5f16ac312517,Pejaten Barat,"TOP UP RDN SERING EROR, TIDAK MASUK, RESPON CS NYA LAMBAT",1,2.43.5,3/17/2024,2.43.5,TOP UP RDN SERING EROR TIDAK MASUK RESPON CS NYA LAMBAT,top up rdn sering eror tidak masuk respon cs nya lambat,top up rdn sering eror tidak masuk respon cs nya lambat,top up rdn sering eror tidak masuk respon cs nya lambat,"RDN top up often has an error, the CS response is slow","['RDN', 'top', 'up', 'often', 'has', 'an', 'error', ',', 'the', 'CS', 'response', 'is', 'slow']","['RDN', 'top', 'often', 'error', ',', 'CS', 'response', 'slow']","RDN top often error , CS response slow","{'neg': 0.284, 'neu': 0.526, 'pos': 0.189, 'compound': -0.2263}",-0.2263,Negative
b56d83a7-4e24-4850-ab0b-4e81e70c8d35,andreas kevin,"Jangan pake aplikasi ini, kurang tanggung jawab yg merugikan user",1,2.44.0,3/16/2024,2.44.0,Jangan pake aplikasi ini kurang tanggung jawab yg merugikan user,jangan pake aplikasi ini kurang tanggung jawab yg merugikan user,jangan pake aplikasi ini kurang tanggung jawab yg merugikan user,jangan pakai aplikasi ini kurang tanggung jawab yang merugikan user,Don't use this irresponsible application which will harm the user,"['Do', ""n't"", 'use', 'this', 'irresponsible', 'application', 'which', 'will', 'harm', 'the', 'user']","['Do', ""n't"", 'use', 'irresponsible', 'application', 'harm', 'user']",Do n't use irresponsible application harm user,"{'neg': 0.321, 'neu': 0.458, 'pos': 0.221, 'compound': -0.2718}",-0.2718,Negative
bf91b165-fd24-4daa-9f2e-2a8297a9bd7a,CIBRUT GAMING,Banyak koin yg gak ada kecewa saya,1,2.43.0,3/3/2024,2.43.0,Banyak koin yg gak ada kecewa saya,banyak koin yg gak ada kecewa saya,banyak koin yg gak ada kecewa saya,banyak koin yang enggak ada kecewa saya,"I don't have a lot of coins, I'm disappointed","['I', 'do', ""n't"", 'have', 'a', 'lot', 'of', 'coins', ',', 'I', ""'m"", 'disappointed']","['I', ""n't"", 'lot', 'coins', ',', 'I', ""'m"", 'disappointed']","I n't lot coins , I 'm disappointed","{'neg': 0.437, 'neu': 0.563, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative
1e99ce5e-65a2-4e19-b722-5f3835ec23be,Iyan Pambudi,Parah..mau ganti akun bank aja di persulitt,1,2.44.0,3/17/2024,2.44.0,Parahmau ganti akun bank aja di persulitt,parahmau ganti akun bank aja di persulitt,parahmau ganti akun bank aja di persulitt,parahmau ganti akun bank saja di persulitt,"If you want to change your bank account, it's difficult","['If', 'you', 'want', 'to', 'change', 'your', 'bank', 'account', ',', 'it', ""'s"", 'difficult']","['If', 'want', 'change', 'bank', 'account', ',', ""'s"", 'difficult']","If want change bank account , 's difficult","{'neg': 0.284, 'neu': 0.568, 'pos': 0.148, 'compound': -0.296}",-0.296,Negative
66e6e8bc-2849-4c52-8f34-57f12508c31c,Adam Catur,Eror saat volume beli melonjak,1,2.43.5,5/3/2024,2.43.5,Eror saat volume beli melonjak,eror saat volume beli melonjak,eror saat volume beli melonjak,eror saat volume beli melonjak,error when buying volume spikes,"['error', 'when', 'buying', 'volume', 'spikes']","['error', 'buying', 'volume', 'spikes']",error buying volume spikes,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
1c7ea99e-e913-494e-bf4e-f5337dfd9ada,Febi Setya,Aplikasi busuk! Jangan mau tranding disini,1,2.42.0,2/3/2024,2.42.0,Aplikasi busuk Jangan mau tranding disini,aplikasi busuk jangan mau tranding disini,aplikasi busuk jangan mau tranding disini,aplikasi busuk jangan mau tranding disini,"rotten application, don't want to trend here","['rotten', 'application', ',', 'do', ""n't"", 'want', 'to', 'trend', 'here']","['rotten', 'application', ',', ""n't"", 'want', 'trend']","rotten application , n't want trend","{'neg': 0.601, 'neu': 0.399, 'pos': 0.0, 'compound': -0.5457}",-0.5457,Negative
5eda4630-8dab-42ad-a488-44ad46fdc8cc,AMIRUL Gyz,SAYA TERKENA BUG (BELI ONDO DI HARGA 15K) SAYA CEK ULANG (ONDO BELUM NYAMPE 15K) RUGI BESAR SAYA DENGAN BUG INI,1,2.43.0,2/3/2024,2.43.0,SAYA TERKENA BUG BELI ONDO DI HARGA 15K SAYA CEK ULANG ONDO BELUM NYAMPE 15K RUGI BESAR SAYA DENGAN BUG INI,saya terkena bug beli ondo di harga 15k saya cek ulang ondo belum nyampe 15k rugi besar saya dengan bug ini,saya terkena bug beli ondo di harga 15k saya cek ulang ondo belum nyampe 15k rugi besar saya dengan bug ini,saya terkena bug beli ondo di harga 15k saya cek ulang ondo belum sampai 15k rugi besar saya dengan bug ini,"I was hit by a bug, I bought an Ondo at 15k, I double-checked that the Ondo hasn't reached 15K yet, I made a big loss with this bug.","['I', 'was', 'hit', 'by', 'a', 'bug', ',', 'I', 'bought', 'an', 'Ondo', 'at', '15k', ',', 'I', 'double-checked', 'that', 'the', 'Ondo', 'has', ""n't"", 'reached', '15K', 'yet', ',', 'I', 'made', 'a', 'big', 'loss', 'with', 'this', 'bug', '.']","['I', 'hit', 'bug', ',', 'I', 'bought', 'Ondo', '15k', ',', 'I', 'double-checked', 'Ondo', ""n't"", 'reached', '15K', 'yet', ',', 'I', 'made', 'big', 'loss', 'bug', '.']","I hit bug , I bought Ondo 15k , I double-checked Ondo n't reached 15K yet , I made big loss bug .","{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.381}",-0.381,Negative
b632e4a1-deb6-4e8b-a2cf-34026923fcf2,Aldi,sangat susah untuk menganti nomor telepon,1,2.39.0,12/27/2023,2.39.0,sangat susah untuk menganti nomor telepon,sangat susah untuk menganti nomor telepon,sangat susah untuk menganti nomor telepon,sangat susah untuk menganti nomor telepon,it is very difficult to change telephone numbers,"['it', 'is', 'very', 'difficult', 'to', 'change', 'telephone', 'numbers']","['difficult', 'change', 'telephone', 'numbers']",difficult change telephone numbers,"{'neg': 0.455, 'neu': 0.545, 'pos': 0.0, 'compound': -0.3612}",-0.3612,Negative
6d9a556f-9719-4ad4-8f5c-24fcf7e2b9c0,Niko Babako,"Aplikasi kripto paling scam!! Gausah pake ini gaisss pake pluang aja... Atau indodax...! Aplikasi ini menghisap uang kalian terus... Bukan karena harga turun loh ya... Tapi apa apa admin, dikit dikit admin,! Dan adminnya gila banget narik ke rdn sendiri aja 6.500, padahal diaplikasi lain pada gratis!... Aplikasi ajg",1,,3/4/2024,,Aplikasi kripto paling scam Gausah pake ini gaisss pake pluang aja Atau indodax Aplikasi ini menghisap uang kalian terus Bukan karena harga turun loh ya Tapi apa apa admin dikit dikit admin Dan adminnya gila banget narik ke rdn sendiri aja 6500 padahal diaplikasi lain pada gratis Aplikasi ajg,aplikasi kripto paling scam gausah pake ini gaisss pake pluang aja atau indodax aplikasi ini menghisap uang kalian terus bukan karena harga turun loh ya tapi apa apa admin dikit dikit admin dan adminnya gila banget narik ke rdn sendiri aja 6500 padahal diaplikasi lain pada gratis aplikasi ajg,aplikasi kripto paling scam gausah pake ini gais pake pluang aja atau indodax aplikasi ini menghisap uang kalian terus bukan karena harga turun loh ya tapi apa apa admin dikit dikit admin dan adminnya gila banget narik ke rdn sendiri aja 6500 padahal diaplikasi lain pada gratis aplikasi ajg,aplikasi kripto paling scam enggak usah pakai ini gais pakai pluang saja atau indodax aplikasi ini menghisap uang kalian terus bukan karena harga turun loh ya tapi apa apa admin dikit dikit admin dan adminnya gila banget menarik ke rdn sendiri saja 6500 padahal diaplikasi lain pada gratis aplikasi ajg,"The most scam crypto application, no need to use this, guys, just use pluang or Indodax. This application keeps sucking your money, not because the price is going down, but what's the matter, the admin is a little bit of an admin and the admin is really crazy, withdrawing only RDN 6500 even though it is applied in another application on the free ajg application","['The', 'most', 'scam', 'crypto', 'application', ',', 'no', 'need', 'to', 'use', 'this', ',', 'guys', ',', 'just', 'use', 'pluang', 'or', 'Indodax', '.', 'This', 'application', 'keeps', 'sucking', 'your', 'money', ',', 'not', 'because', 'the', 'price', 'is', 'going', 'down', ',', 'but', 'what', ""'s"", 'the', 'matter', ',', 'the', 'admin', 'is', 'a', 'little', 'bit', 'of', 'an', 'admin', 'and', 'the', 'admin', 'is', 'really', 'crazy', ',', 'withdrawing', 'only', 'RDN', '6500', 'even', 'though', 'it', 'is', 'applied', 'in', 'another', 'application', 'on', 'the', 'free', 'ajg', 'application']","['The', 'scam', 'crypto', 'application', ',', 'need', 'use', ',', 'guys', ',', 'use', 'pluang', 'Indodax', '.', 'This', 'application', 'keeps', 'sucking', 'money', ',', 'price', 'going', ',', ""'s"", 'matter', ',', 'admin', 'little', 'bit', 'admin', 'admin', 'really', 'crazy', ',', 'withdrawing', 'RDN', '6500', 'even', 'though', 'applied', 'another', 'application', 'free', 'ajg', 'application']","The scam crypto application , need use , guys , use pluang Indodax . This application keeps sucking money , price going , 's matter , admin little bit admin admin really crazy , withdrawing RDN 6500 even though applied another application free ajg application","{'neg': 0.146, 'neu': 0.754, 'pos': 0.1, 'compound': -0.4576}",-0.4576,Negative
280e8e9f-600d-4297-95ab-7e91c2c78e66,Ifin,"Mau jual kok gak bisa payah! saya pemula mau jual btc,tapi gk muncul tanda jual! Dan respon cs lambat,mending jgn instal aplikasi ini penipu!cari yg lainya aja!",1,2.30.0,7/28/2023,2.30.0,Mau jual kok gak bisa payah saya pemula mau jual btctapi gk muncul tanda jual Dan respon cs lambatmending jgn instal aplikasi ini penipucari yg lainya aja,mau jual kok gak bisa payah saya pemula mau jual btctapi gk muncul tanda jual dan respon cs lambatmending jgn instal aplikasi ini penipucari yg lainya aja,mau jual kok gak bisa payah saya pemula mau jual btctapi gk muncul tanda jual dan respon cs lambatmending jgn instal aplikasi ini penipucari yg lainya aja,mau jual kok enggak bisa payah saya pemula mau jual btctapi enggak muncul tanda jual dan respon cs lambatmending jangan instal aplikasi ini penipucari yang lainya saja,"I want to sell, but I can't, I'm a beginner, I want to sell BTC, but the sell sign doesn't appear and the CS response is slow, it's better, don't install this application, it's a scam, just look for something else.","['I', 'want', 'to', 'sell', ',', 'but', 'I', 'ca', ""n't"", ',', 'I', ""'m"", 'a', 'beginner', ',', 'I', 'want', 'to', 'sell', 'BTC', ',', 'but', 'the', 'sell', 'sign', 'does', ""n't"", 'appear', 'and', 'the', 'CS', 'response', 'is', 'slow', ',', 'it', ""'s"", 'better', ',', 'do', ""n't"", 'install', 'this', 'application', ',', 'it', ""'s"", 'a', 'scam', ',', 'just', 'look', 'for', 'something', 'else', '.']","['I', 'want', 'sell', ',', 'I', 'ca', ""n't"", ',', 'I', ""'m"", 'beginner', ',', 'I', 'want', 'sell', 'BTC', ',', 'sell', 'sign', ""n't"", 'appear', 'CS', 'response', 'slow', ',', ""'s"", 'better', ',', ""n't"", 'install', 'application', ',', ""'s"", 'scam', ',', 'look', 'something', 'else', '.']","I want sell , I ca n't , I 'm beginner , I want sell BTC , sell sign n't appear CS response slow , 's better , n't install application , 's scam , look something else .","{'neg': 0.119, 'neu': 0.705, 'pos': 0.176, 'compound': -0.0516}",-0.0516,Negative
cfaae908-02f5-43de-9857-e4738fe017cb,Arif Ps,Sama eror banyak bug yang harus diperbaiki di dalam Tranksaksinya payah nih server down gara gara banyak yg jual ataupun beli.Ganti Progamer aja,1,2.9.0,11/26/2022,2.9.0,Sama eror banyak bug yang harus diperbaiki di dalam Tranksaksinya payah nih server down gara gara banyak yg jual ataupun beliGanti Progamer aja,sama eror banyak bug yang harus diperbaiki di dalam tranksaksinya payah nih server down gara gara banyak yg jual ataupun beliganti progamer aja,sama eror banyak bug yang harus diperbaiki di dalam tranksaksinya payah nih server down gara gara banyak yg jual ataupun beliganti progamer aja,sama eror banyak bug yang harus diperbaiki di dalam tranksaksinya payah nih server down gara gara banyak yang jual ataupun beliganti progamer saja,"with errors, there are lots of bugs that need to be fixed in the transaction, the server is down because many people are buying or selling, just changing programmers.","['with', 'errors', ',', 'there', 'are', 'lots', 'of', 'bugs', 'that', 'need', 'to', 'be', 'fixed', 'in', 'the', 'transaction', ',', 'the', 'server', 'is', 'down', 'because', 'many', 'people', 'are', 'buying', 'or', 'selling', ',', 'just', 'changing', 'programmers', '.']","['errors', ',', 'lots', 'bugs', 'need', 'fixed', 'transaction', ',', 'server', 'many', 'people', 'buying', 'selling', ',', 'changing', 'programmers', '.']","errors , lots bugs need fixed transaction , server many people buying selling , changing programmers .","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}",-0.34,Negative
df0e8f3a-a43d-4a3f-bd26-8dcd992e8805,Trio Ari,"Kok sering eror ya,mau merubah order,layanan cs kok tidak fast",1,2.38.0,11/18/2023,2.38.0,Kok sering eror yamau merubah orderlayanan cs kok tidak fast,kok sering eror yamau merubah orderlayanan cs kok tidak fast,kok sering eror yamau merubah orderlayanan cs kok tidak fast,kok sering eror yamau merubah orderlayanan cs kok tidak fast,Why do you often get errors when you want to change an order? CS service isn't fast,"['Why', 'do', 'you', 'often', 'get', 'errors', 'when', 'you', 'want', 'to', 'change', 'an', 'order', '?', 'CS', 'service', 'is', ""n't"", 'fast']","['Why', 'often', 'get', 'errors', 'want', 'change', 'order', '?', 'CS', 'service', ""n't"", 'fast']",Why often get errors want change order ? CS service n't fast,"{'neg': 0.189, 'neu': 0.709, 'pos': 0.102, 'compound': -0.2732}",-0.2732,Negative
aad996d1-66b6-4601-87d7-b2f50b5275ff,Idrus Amir,Djancok... Update malah ngerepotin Limit ordernya kok ilang cm bisa market order Mosok mesti mantengin layar mulu,1,2.39.0,8/12/2023,2.39.0,Djancok Update malah ngerepotin Limit ordernya kok ilang cm bisa market order Mosok mesti mantengin layar mulu,djancok update malah ngerepotin limit ordernya kok ilang cm bisa market order mosok mesti mantengin layar mulu,djancok update malah ngerepotin limit ordernya kok ilang cm bisa market order mosok mesti mantengin layar mulu,djancok update malah ngerepotin limit ordernya kok hilang cuma bisa market order mosok mesti mantengin layar mulu,"djancok update actually bothers you, how come the limit order disappears, you can only market order tomorrow, you have to keep watching the screen first","['djancok', 'update', 'actually', 'bothers', 'you', ',', 'how', 'come', 'the', 'limit', 'order', 'disappears', ',', 'you', 'can', 'only', 'market', 'order', 'tomorrow', ',', 'you', 'have', 'to', 'keep', 'watching', 'the', 'screen', 'first']","['djancok', 'update', 'actually', 'bothers', ',', 'come', 'limit', 'order', 'disappears', ',', 'market', 'order', 'tomorrow', ',', 'keep', 'watching', 'screen', 'first']","djancok update actually bothers , come limit order disappears , market order tomorrow , keep watching screen first","{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.4939}",-0.4939,Negative
f5665eeb-af80-4e98-844b-2207ab217cd1,Putra Majapahit,"Aplikasi ngak jelas, Live Chat ngak 24 jam hati hati yang gunakan aplikasi ini, bisa bisa yg chat anda seorang penipu untuk mentransfer uang",1,2.38.0,11/26/2023,2.38.0,Aplikasi ngak jelas Live Chat ngak 24 jam hati hati yang gunakan aplikasi ini bisa bisa yg chat anda seorang penipu untuk mentransfer uang,aplikasi ngak jelas live chat ngak 24 jam hati hati yang gunakan aplikasi ini bisa bisa yg chat anda seorang penipu untuk mentransfer uang,aplikasi ngak jelas live chat ngak 24 jam hati hati yang gunakan aplikasi ini bisa bisa yg chat anda seorang penipu untuk mentransfer uang,aplikasi enggak jelas live chat enggak 24 jam hati hati yang gunakan aplikasi ini bisa bisa yang chat anda seorang penipu untuk mentransfer uang,"the application is not clear, the live chat is not 24 hours, be careful if you use this application, the person who chats with you could be a fraudster to transfer money","['the', 'application', 'is', 'not', 'clear', ',', 'the', 'live', 'chat', 'is', 'not', '24', 'hours', ',', 'be', 'careful', 'if', 'you', 'use', 'this', 'application', ',', 'the', 'person', 'who', 'chats', 'with', 'you', 'could', 'be', 'a', 'fraudster', 'to', 'transfer', 'money']","['application', 'clear', ',', 'live', 'chat', '24', 'hours', ',', 'careful', 'use', 'application', ',', 'person', 'chats', 'could', 'fraudster', 'transfer', 'money']","application clear , live chat 24 hours , careful use application , person chats could fraudster transfer money","{'neg': 0.178, 'neu': 0.609, 'pos': 0.213, 'compound': -0.0772}",-0.0772,Negative
c9e4f9f7-c75c-46b5-9297-262f4b5600ff,Driver Online,Aplikasi sampah upload KTP eror ada tulisan invalid flow,1,2.40.0,12/24/2023,2.40.0,Aplikasi sampah upload KTP eror ada tulisan invalid flow,aplikasi sampah upload ktp eror ada tulisan invalid flow,aplikasi sampah upload ktp eror ada tulisan invalid flow,aplikasi sampah upload ktp eror ada tulisan invalid flow,"The garbage application for uploading KTP has an error, it says invalid flow","['The', 'garbage', 'application', 'for', 'uploading', 'KTP', 'has', 'an', 'error', ',', 'it', 'says', 'invalid', 'flow']","['The', 'garbage', 'application', 'uploading', 'KTP', 'error', ',', 'says', 'invalid', 'flow']","The garbage application uploading KTP error , says invalid flow","{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
64cfec76-aede-417b-b9fc-6dd17fac187d,Muhammad Lathiful Aziz,Maaf sebelumnya aplikasinya kok bermasalah soalnya aku pas beli kripto pembelian tidak dapat diakses padahal saldonya cukup buat beli,1,2.13.0,6/1/2023,2.13.0,Maaf sebelumnya aplikasinya kok bermasalah soalnya aku pas beli kripto pembelian tidak dapat diakses padahal saldonya cukup buat beli,maaf sebelumnya aplikasinya kok bermasalah soalnya aku pas beli kripto pembelian tidak dapat diakses padahal saldonya cukup buat beli,maaf sebelumnya aplikasinya kok bermasalah soalnya aku pas beli kripto pembelian tidak dapat diakses padahal saldonya cukup buat beli,maaf sebelumnya aplikasinya kok bermasalah soalnya aku pas beli kripto pembelian tidak dapat diakses padahal saldonya cukup buat beli,"Sorry in advance, there's a problem with the application because when I bought crypto, I couldn't access the purchase even though I had enough balance to buy","['Sorry', 'in', 'advance', ',', 'there', ""'s"", 'a', 'problem', 'with', 'the', 'application', 'because', 'when', 'I', 'bought', 'crypto', ',', 'I', 'could', ""n't"", 'access', 'the', 'purchase', 'even', 'though', 'I', 'had', 'enough', 'balance', 'to', 'buy']","['Sorry', 'advance', ',', ""'s"", 'problem', 'application', 'I', 'bought', 'crypto', ',', 'I', 'could', ""n't"", 'access', 'purchase', 'even', 'though', 'I', 'enough', 'balance', 'buy']","Sorry advance , 's problem application I bought crypto , I could n't access purchase even though I enough balance buy","{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.4588}",-0.4588,Negative
