reviewId,userName,content,score,reviewCreatedVersion,at,appVersion,remove_special_characters,lowercased_words,tokenized_words,stopword_removal,processed_sentence
b8e35a6c-1cb5-4704-8741-a87d8663bcbb,Dewi WITA,"Aplikasi ini yg sangat bagus buat para pemula yang mau belajar Kripto, fitur fitur nya mudah digunakan Tampilan nya juga modern stylish, nyaman di akses Aman terpercaya pokoknya aplikasi nya the best deh",5,2.20.1,1/4/2023,2.20.1,Aplikasi ini yg sangat bagus buat para pemula yang mau belajar Kripto fitur fitur nya mudah digunakan Tampilan nya juga modern stylish nyaman di akses Aman terpercaya pokoknya aplikasi nya the best deh,aplikasi ini yg sangat bagus buat para pemula yang mau belajar kripto fitur fitur nya mudah digunakan tampilan nya juga modern stylish nyaman di akses aman terpercaya pokoknya aplikasi nya the best deh,"['aplikasi', 'ini', 'yg', 'sangat', 'bagus', 'buat', 'para', 'pemula', 'yang', 'mau', 'belajar', 'kripto', 'fitur', 'fitur', 'nya', 'mudah', 'digunakan', 'tampilan', 'nya', 'juga', 'modern', 'stylish', 'nyaman', 'di', 'akses', 'aman', 'terpercaya', 'pokoknya', 'aplikasi', 'nya', 'the', 'best', 'deh']","['aplikasi', 'yg', 'bagus', 'pemula', 'belajar', 'kripto', 'fitur', 'fitur', 'nya', 'mudah', 'tampilan', 'nya', 'modern', 'stylish', 'nyaman', 'akses', 'aman', 'terpercaya', 'pokoknya', 'aplikasi', 'nya', 'the', 'best', 'deh']",aplikasi yg bagus pemula belajar kripto fitur fitur nya mudah tampilan nya modern stylish nyaman akses aman terpercaya pokoknya aplikasi nya the best deh
eea02cb7-00b0-405c-8d30-34525a484173,livana nabila,"Aplikasinya bagus, simple, dan berguna sekali. Cocok bagi pemula yg ingin belajar investasi atau main kripto. Fitur-fiturnya pun lengkap dan mudah untuk dipahami!!Pokoknya the best lahh 👍🏻",5,2.23.0,10/5/2023,2.23.0,Aplikasinya bagus simple dan berguna sekali Cocok bagi pemula yg ingin belajar investasi atau main kripto Fiturfiturnya pun lengkap dan mudah untuk dipahamiPokoknya the best lahh ,aplikasinya bagus simple dan berguna sekali cocok bagi pemula yg ingin belajar investasi atau main kripto fiturfiturnya pun lengkap dan mudah untuk dipahamipokoknya the best lahh ,"['aplikasinya', 'bagus', 'simple', 'dan', 'berguna', 'sekali', 'cocok', 'bagi', 'pemula', 'yg', 'ingin', 'belajar', 'investasi', 'atau', 'main', 'kripto', 'fiturfiturnya', 'pun', 'lengkap', 'dan', 'mudah', 'untuk', 'dipahamipokoknya', 'the', 'best', 'lahh']","['aplikasinya', 'bagus', 'simple', 'berguna', 'cocok', 'pemula', 'yg', 'belajar', 'investasi', 'main', 'kripto', 'fiturfiturnya', 'lengkap', 'mudah', 'dipahamipokoknya', 'the', 'best', 'lahh']",aplikasinya bagus simple berguna cocok pemula yg belajar investasi main kripto fiturfiturnya lengkap mudah dipahamipokoknya the best lahh
495326f3-39be-4879-acdb-0c567ae404fd,Elmira Diamantha,"Aplikasinya mudah digunakan, proses bertransaksi nya cepat dan gampang. Biaya transfer antar bank juga standar. Banyak fitur fitur lainnya. Friendly bgt buat pemula",5,2.20.1,1/4/2023,2.20.1,Aplikasinya mudah digunakan proses bertransaksi nya cepat dan gampang Biaya transfer antar bank juga standar Banyak fitur fitur lainnya Friendly bgt buat pemula,aplikasinya mudah digunakan proses bertransaksi nya cepat dan gampang biaya transfer antar bank juga standar banyak fitur fitur lainnya friendly bgt buat pemula,"['aplikasinya', 'mudah', 'digunakan', 'proses', 'bertransaksi', 'nya', 'cepat', 'dan', 'gampang', 'biaya', 'transfer', 'antar', 'bank', 'juga', 'standar', 'banyak', 'fitur', 'fitur', 'lainnya', 'friendly', 'bgt', 'buat', 'pemula']","['aplikasinya', 'mudah', 'proses', 'bertransaksi', 'nya', 'cepat', 'gampang', 'biaya', 'transfer', 'bank', 'standar', 'fitur', 'fitur', 'friendly', 'bgt', 'pemula']",aplikasinya mudah proses bertransaksi nya cepat gampang biaya transfer bank standar fitur fitur friendly bgt pemula
bdbfa6dc-a9b8-40a6-94f9-04975a5a9af3,Risma,"Aplikasi yang sangat bagus untuk pemula, design enak diliat, fitur mudah dipahami, pencairannya pun bisa kemana ajaa. Pokoknya mantep deh buat pemula👍🏻",5,2.23.0,3/5/2023,2.23.0,Aplikasi yang sangat bagus untuk pemula design enak diliat fitur mudah dipahami pencairannya pun bisa kemana ajaa Pokoknya mantep deh buat pemula,aplikasi yang sangat bagus untuk pemula design enak diliat fitur mudah dipahami pencairannya pun bisa kemana ajaa pokoknya mantep deh buat pemula,"['aplikasi', 'yang', 'sangat', 'bagus', 'untuk', 'pemula', 'design', 'enak', 'diliat', 'fitur', 'mudah', 'dipahami', 'pencairannya', 'pun', 'bisa', 'kemana', 'ajaa', 'pokoknya', 'mantep', 'deh', 'buat', 'pemula']","['aplikasi', 'bagus', 'pemula', 'design', 'enak', 'diliat', 'fitur', 'mudah', 'dipahami', 'pencairannya', 'kemana', 'ajaa', 'pokoknya', 'mantep', 'deh', 'pemula']",aplikasi bagus pemula design enak diliat fitur mudah dipahami pencairannya kemana ajaa pokoknya mantep deh pemula
29444d41-7d3f-4f6d-b75e-2457233967c3,Ega Rahmadina,aplikasinya membantu banget buat pemula yg mau belajar kripto apalagi fitur-fiturnya juga sederhana yg bisa ngebuat para pemula gampang utk menggunakan aplikasi ini. utk pencairan juga bisa lewat ewallet / transfer bank. recommend banget deh buat para pemula kayak aku. thanks buat yg udah bikin app ini. 😻,5,2.20.1,3/31/2023,2.20.1,aplikasinya membantu banget buat pemula yg mau belajar kripto apalagi fiturfiturnya juga sederhana yg bisa ngebuat para pemula gampang utk menggunakan aplikasi ini utk pencairan juga bisa lewat ewallet  transfer bank recommend banget deh buat para pemula kayak aku thanks buat yg udah bikin app ini ,aplikasinya membantu banget buat pemula yg mau belajar kripto apalagi fiturfiturnya juga sederhana yg bisa ngebuat para pemula gampang utk menggunakan aplikasi ini utk pencairan juga bisa lewat ewallet  transfer bank recommend banget deh buat para pemula kayak aku thanks buat yg udah bikin app ini ,"['aplikasinya', 'membantu', 'banget', 'buat', 'pemula', 'yg', 'mau', 'belajar', 'kripto', 'apalagi', 'fiturfiturnya', 'juga', 'sederhana', 'yg', 'bisa', 'ngebuat', 'para', 'pemula', 'gampang', 'utk', 'menggunakan', 'aplikasi', 'ini', 'utk', 'pencairan', 'juga', 'bisa', 'lewat', 'ewallet', 'transfer', 'bank', 'recommend', 'banget', 'deh', 'buat', 'para', 'pemula', 'kayak', 'aku', 'thanks', 'buat', 'yg', 'udah', 'bikin', 'app', 'ini']","['aplikasinya', 'membantu', 'banget', 'pemula', 'yg', 'belajar', 'kripto', 'fiturfiturnya', 'sederhana', 'yg', 'ngebuat', 'pemula', 'gampang', 'utk', 'aplikasi', 'utk', 'pencairan', 'ewallet', 'transfer', 'bank', 'recommend', 'banget', 'deh', 'pemula', 'kayak', 'thanks', 'yg', 'udah', 'bikin', 'app']",aplikasinya membantu banget pemula yg belajar kripto fiturfiturnya sederhana yg ngebuat pemula gampang utk aplikasi utk pencairan ewallet transfer bank recommend banget deh pemula kayak thanks yg udah bikin app
b46945a4-cbea-4e6d-9474-df98fc1e7362,Muhammad Ichsan,"aplikasi ini sangat bagus dan membantu buat pemulayang ingin belajar kripto, fitur-fiturnya mudah digunakan tampilannya modern dan nyaman diakses dimanapun ..",5,2.20.1,3/4/2023,2.20.1,aplikasi ini sangat bagus dan membantu buat pemulayang ingin belajar kripto fiturfiturnya mudah digunakan tampilannya modern dan nyaman diakses dimanapun ,aplikasi ini sangat bagus dan membantu buat pemulayang ingin belajar kripto fiturfiturnya mudah digunakan tampilannya modern dan nyaman diakses dimanapun ,"['aplikasi', 'ini', 'sangat', 'bagus', 'dan', 'membantu', 'buat', 'pemulayang', 'ingin', 'belajar', 'kripto', 'fiturfiturnya', 'mudah', 'digunakan', 'tampilannya', 'modern', 'dan', 'nyaman', 'diakses', 'dimanapun']","['aplikasi', 'bagus', 'membantu', 'pemulayang', 'belajar', 'kripto', 'fiturfiturnya', 'mudah', 'tampilannya', 'modern', 'nyaman', 'diakses', 'dimanapun']",aplikasi bagus membantu pemulayang belajar kripto fiturfiturnya mudah tampilannya modern nyaman diakses dimanapun
4b4026d9-68ef-4a90-b942-c34bfd3eea1b,Ahmad Khoirul,"Aplikasinya bagus banget mulai dari tampilannya yang mudah dipahami bagi pemula yang mau terjun ke dunia crypto, cs nya juga fast respon, selain itu untuk deposit dan penarikannya juga sangat mudah dan pastinya aman karena sudah bersertifikat BAPPEBTI🥰🥰",5,,2/5/2023,,Aplikasinya bagus banget mulai dari tampilannya yang mudah dipahami bagi pemula yang mau terjun ke dunia crypto cs nya juga fast respon selain itu untuk deposit dan penarikannya juga sangat mudah dan pastinya aman karena sudah bersertifikat BAPPEBTI,aplikasinya bagus banget mulai dari tampilannya yang mudah dipahami bagi pemula yang mau terjun ke dunia crypto cs nya juga fast respon selain itu untuk deposit dan penarikannya juga sangat mudah dan pastinya aman karena sudah bersertifikat bappebti,"['aplikasinya', 'bagus', 'banget', 'mulai', 'dari', 'tampilannya', 'yang', 'mudah', 'dipahami', 'bagi', 'pemula', 'yang', 'mau', 'terjun', 'ke', 'dunia', 'crypto', 'cs', 'nya', 'juga', 'fast', 'respon', 'selain', 'itu', 'untuk', 'deposit', 'dan', 'penarikannya', 'juga', 'sangat', 'mudah', 'dan', 'pastinya', 'aman', 'karena', 'sudah', 'bersertifikat', 'bappebti']","['aplikasinya', 'bagus', 'banget', 'tampilannya', 'mudah', 'dipahami', 'pemula', 'terjun', 'dunia', 'crypto', 'cs', 'nya', 'fast', 'respon', 'deposit', 'penarikannya', 'mudah', 'pastinya', 'aman', 'bersertifikat', 'bappebti']",aplikasinya bagus banget tampilannya mudah dipahami pemula terjun dunia crypto cs nya fast respon deposit penarikannya mudah pastinya aman bersertifikat bappebti
70675b0e-0195-4c3d-bc8c-7eb13c0f97f3,Aulia Febriana,"aplikasi nya cepat tidak lemot, saya yang masih pemula ingin berjnvestasi jadi lebih mudah, karena di aplikasi ini kita disediakan beragam fitur yang lengkap dan mudah dimengerti.",5,2.22.0,4/18/2023,2.22.0,aplikasi nya cepat tidak lemot saya yang masih pemula ingin berjnvestasi jadi lebih mudah karena di aplikasi ini kita disediakan beragam fitur yang lengkap dan mudah dimengerti,aplikasi nya cepat tidak lemot saya yang masih pemula ingin berjnvestasi jadi lebih mudah karena di aplikasi ini kita disediakan beragam fitur yang lengkap dan mudah dimengerti,"['aplikasi', 'nya', 'cepat', 'tidak', 'lemot', 'saya', 'yang', 'masih', 'pemula', 'ingin', 'berjnvestasi', 'jadi', 'lebih', 'mudah', 'karena', 'di', 'aplikasi', 'ini', 'kita', 'disediakan', 'beragam', 'fitur', 'yang', 'lengkap', 'dan', 'mudah', 'dimengerti']","['aplikasi', 'nya', 'cepat', 'lemot', 'pemula', 'berjnvestasi', 'mudah', 'aplikasi', 'disediakan', 'beragam', 'fitur', 'lengkap', 'mudah', 'dimengerti']",aplikasi nya cepat lemot pemula berjnvestasi mudah aplikasi disediakan beragam fitur lengkap mudah dimengerti
5ce5fcaa-7bee-4a47-94a8-6e8835cb7e28,ksm Cdsp,"Investasi crypto dengan mudah dan aman. Dan untuk fitur nya pun di sini sangat mufah untuk di pahami dan di mengerti nya. Serta untuk mendaftar nya pun sangat mudah sekali, dan pasti nya sangat membantu sekali. Cocok untuk semua kalangan. Gunakan juga untuk refral daftar nya [ yusa343 ] nice lah buat aplikasi nya sangat membantu banget. Semoga aja ke depan nya bisa terus di kembang kan dan terus memberikan yang TERBAIK untuk kita para pengguna nya",5,2.21.0,10/4/2023,2.21.0,Investasi crypto dengan mudah dan aman Dan untuk fitur nya pun di sini sangat mufah untuk di pahami dan di mengerti nya Serta untuk mendaftar nya pun sangat mudah sekali dan pasti nya sangat membantu sekali Cocok untuk semua kalangan Gunakan juga untuk refral daftar nya  yusa343  nice lah buat aplikasi nya sangat membantu banget Semoga aja ke depan nya bisa terus di kembang kan dan terus memberikan yang TERBAIK untuk kita para pengguna nya,investasi crypto dengan mudah dan aman dan untuk fitur nya pun di sini sangat mufah untuk di pahami dan di mengerti nya serta untuk mendaftar nya pun sangat mudah sekali dan pasti nya sangat membantu sekali cocok untuk semua kalangan gunakan juga untuk refral daftar nya  yusa343  nice lah buat aplikasi nya sangat membantu banget semoga aja ke depan nya bisa terus di kembang kan dan terus memberikan yang terbaik untuk kita para pengguna nya,"['investasi', 'crypto', 'dengan', 'mudah', 'dan', 'aman', 'dan', 'untuk', 'fitur', 'nya', 'pun', 'di', 'sini', 'sangat', 'mufah', 'untuk', 'di', 'pahami', 'dan', 'di', 'mengerti', 'nya', 'serta', 'untuk', 'mendaftar', 'nya', 'pun', 'sangat', 'mudah', 'sekali', 'dan', 'pasti', 'nya', 'sangat', 'membantu', 'sekali', 'cocok', 'untuk', 'semua', 'kalangan', 'gunakan', 'juga', 'untuk', 'refral', 'daftar', 'nya', 'yusa343', 'nice', 'lah', 'buat', 'aplikasi', 'nya', 'sangat', 'membantu', 'banget', 'semoga', 'aja', 'ke', 'depan', 'nya', 'bisa', 'terus', 'di', 'kembang', 'kan', 'dan', 'terus', 'memberikan', 'yang', 'terbaik', 'untuk', 'kita', 'para', 'pengguna', 'nya']","['investasi', 'crypto', 'mudah', 'aman', 'fitur', 'nya', 'mufah', 'pahami', 'mengerti', 'nya', 'mendaftar', 'nya', 'mudah', 'nya', 'membantu', 'cocok', 'kalangan', 'refral', 'daftar', 'nya', 'yusa343', 'nice', 'aplikasi', 'nya', 'membantu', 'banget', 'semoga', 'aja', 'nya', 'kembang', 'terbaik', 'pengguna', 'nya']",investasi crypto mudah aman fitur nya mufah pahami mengerti nya mendaftar nya mudah nya membantu cocok kalangan refral daftar nya yusa343 nice aplikasi nya membantu banget semoga aja nya kembang terbaik pengguna nya
9a93b83a-8114-4ff3-8673-be9260795b38,chlseaputrii,"Aplikasi yang mudah dipahami buat pemula yang ingin investasi. fitur fiturnya modern dan sederhana, buat transaksi juga tidak ada kendala, love bgt sm apk iniii.",5,2.20.1,3/29/2023,2.20.1,Aplikasi yang mudah dipahami buat pemula yang ingin investasi fitur fiturnya modern dan sederhana buat transaksi juga tidak ada kendala love bgt sm apk iniii,aplikasi yang mudah dipahami buat pemula yang ingin investasi fitur fiturnya modern dan sederhana buat transaksi juga tidak ada kendala love bgt sm apk iniii,"['aplikasi', 'yang', 'mudah', 'dipahami', 'buat', 'pemula', 'yang', 'ingin', 'investasi', 'fitur', 'fiturnya', 'modern', 'dan', 'sederhana', 'buat', 'transaksi', 'juga', 'tidak', 'ada', 'kendala', 'love', 'bgt', 'sm', 'apk', 'iniii']","['aplikasi', 'mudah', 'dipahami', 'pemula', 'investasi', 'fitur', 'fiturnya', 'modern', 'sederhana', 'transaksi', 'kendala', 'love', 'bgt', 'sm', 'apk', 'iniii']",aplikasi mudah dipahami pemula investasi fitur fiturnya modern sederhana transaksi kendala love bgt sm apk iniii
83b1a097-52ec-47cb-b1c7-99bc59d6cc99,Turu Boss,"Aplikasi yg sangat bagus untuk pemulas yg seperti saya yg ingin belajar crypto ,dengan fitur fitur yg muda di gunakan dan muda di akses , recommended de aplikasinya",5,2.20.1,8/4/2023,2.20.1,Aplikasi yg sangat bagus untuk pemulas yg seperti saya yg ingin belajar crypto dengan fitur fitur yg muda di gunakan dan muda di akses  recommended de aplikasinya,aplikasi yg sangat bagus untuk pemulas yg seperti saya yg ingin belajar crypto dengan fitur fitur yg muda di gunakan dan muda di akses  recommended de aplikasinya,"['aplikasi', 'yg', 'sangat', 'bagus', 'untuk', 'pemulas', 'yg', 'seperti', 'saya', 'yg', 'ingin', 'belajar', 'crypto', 'dengan', 'fitur', 'fitur', 'yg', 'muda', 'di', 'gunakan', 'dan', 'muda', 'di', 'akses', 'recommended', 'de', 'aplikasinya']","['aplikasi', 'yg', 'bagus', 'pemulas', 'yg', 'yg', 'belajar', 'crypto', 'fitur', 'fitur', 'yg', 'muda', 'muda', 'akses', 'recommended', 'de', 'aplikasinya']",aplikasi yg bagus pemulas yg yg belajar crypto fitur fitur yg muda muda akses recommended de aplikasinya
eca6e0e5-1955-4830-935c-34c9900271a8,lumaa 3,"Aplikasi ajaib ini gampang banget dipelajari buat para pemula yg mau belajar kripto, apalagi fitur-fitur yg tersedia tidak terbelit-belit, dan yg pasti tampilannya tidak membingungkan untuk para pemula",5,,4/14/2023,,Aplikasi ajaib ini gampang banget dipelajari buat para pemula yg mau belajar kripto apalagi fiturfitur yg tersedia tidak terbelitbelit dan yg pasti tampilannya tidak membingungkan untuk para pemula,aplikasi ajaib ini gampang banget dipelajari buat para pemula yg mau belajar kripto apalagi fiturfitur yg tersedia tidak terbelitbelit dan yg pasti tampilannya tidak membingungkan untuk para pemula,"['aplikasi', 'ajaib', 'ini', 'gampang', 'banget', 'dipelajari', 'buat', 'para', 'pemula', 'yg', 'mau', 'belajar', 'kripto', 'apalagi', 'fiturfitur', 'yg', 'tersedia', 'tidak', 'terbelitbelit', 'dan', 'yg', 'pasti', 'tampilannya', 'tidak', 'membingungkan', 'untuk', 'para', 'pemula']","['aplikasi', 'ajaib', 'gampang', 'banget', 'dipelajari', 'pemula', 'yg', 'belajar', 'kripto', 'fiturfitur', 'yg', 'tersedia', 'terbelitbelit', 'yg', 'tampilannya', 'membingungkan', 'pemula']",aplikasi ajaib gampang banget dipelajari pemula yg belajar kripto fiturfitur yg tersedia terbelitbelit yg tampilannya membingungkan pemula
fff489de-177f-4530-b607-d0e98dc3e40a,Dian Amelia,"tampilan aplikasi nya oke banget, mudah di mengerti buat pemula yang baru mau mulaai main crypto kayak akuuu. bisaa payment all methode, pokoknyaa the best bangettdehh, kalian para pemula yang mauu cobaa bisa bangett pake apliaksi ajaib the real ajaib🤩",5,2.23.0,8/5/2023,2.23.0,tampilan aplikasi nya oke banget mudah di mengerti buat pemula yang baru mau mulaai main crypto kayak akuuu bisaa payment all methode pokoknyaa the best bangettdehh kalian para pemula yang mauu cobaa bisa bangett pake apliaksi ajaib the real ajaib,tampilan aplikasi nya oke banget mudah di mengerti buat pemula yang baru mau mulaai main crypto kayak akuuu bisaa payment all methode pokoknyaa the best bangettdehh kalian para pemula yang mauu cobaa bisa bangett pake apliaksi ajaib the real ajaib,"['tampilan', 'aplikasi', 'nya', 'oke', 'banget', 'mudah', 'di', 'mengerti', 'buat', 'pemula', 'yang', 'baru', 'mau', 'mulaai', 'main', 'crypto', 'kayak', 'akuuu', 'bisaa', 'payment', 'all', 'methode', 'pokoknyaa', 'the', 'best', 'bangettdehh', 'kalian', 'para', 'pemula', 'yang', 'mauu', 'cobaa', 'bisa', 'bangett', 'pake', 'apliaksi', 'ajaib', 'the', 'real', 'ajaib']","['tampilan', 'aplikasi', 'nya', 'oke', 'banget', 'mudah', 'mengerti', 'pemula', 'mulaai', 'main', 'crypto', 'kayak', 'akuuu', 'bisaa', 'payment', 'all', 'methode', 'pokoknyaa', 'the', 'best', 'bangettdehh', 'pemula', 'mauu', 'cobaa', 'bangett', 'pake', 'apliaksi', 'ajaib', 'the', 'real', 'ajaib']",tampilan aplikasi nya oke banget mudah mengerti pemula mulaai main crypto kayak akuuu bisaa payment all methode pokoknyaa the best bangettdehh pemula mauu cobaa bangett pake apliaksi ajaib the real ajaib
58e2d87c-18fc-4198-998a-1e37878f22a5,Ar Nita,"Aplikasi nya membantu banget buat orang-orang yang baru belajar kripto, fitur-fiturnya juga gampang dimengerti, ini bisa dikasih bintang 100 ga sih? Sesuka itu pokoknya, terimakasih ajaib.",5,2.20.1,1/4/2023,2.20.1,Aplikasi nya membantu banget buat orangorang yang baru belajar kripto fiturfiturnya juga gampang dimengerti ini bisa dikasih bintang 100 ga sih Sesuka itu pokoknya terimakasih ajaib,aplikasi nya membantu banget buat orangorang yang baru belajar kripto fiturfiturnya juga gampang dimengerti ini bisa dikasih bintang 100 ga sih sesuka itu pokoknya terimakasih ajaib,"['aplikasi', 'nya', 'membantu', 'banget', 'buat', 'orangorang', 'yang', 'baru', 'belajar', 'kripto', 'fiturfiturnya', 'juga', 'gampang', 'dimengerti', 'ini', 'bisa', 'dikasih', 'bintang', '100', 'ga', 'sih', 'sesuka', 'itu', 'pokoknya', 'terimakasih', 'ajaib']","['aplikasi', 'nya', 'membantu', 'banget', 'orangorang', 'belajar', 'kripto', 'fiturfiturnya', 'gampang', 'dimengerti', 'dikasih', 'bintang', '100', 'ga', 'sih', 'sesuka', 'pokoknya', 'terimakasih', 'ajaib']",aplikasi nya membantu banget orangorang belajar kripto fiturfiturnya gampang dimengerti dikasih bintang 100 ga sih sesuka pokoknya terimakasih ajaib
c2f34e84-6561-412c-84e8-78049275719b,Usman Iman,"sudah lama pakai ajaib kripto, tidak pernah mengalami kendala apapun. proses transaksi selalu aman dan pasti cepat. apalagi sekarang sudah bsa membatasi minimal kerugian tnp harus memantau apk setiap saat",5,2.20.1,3/4/2023,2.20.1,sudah lama pakai ajaib kripto tidak pernah mengalami kendala apapun proses transaksi selalu aman dan pasti cepat apalagi sekarang sudah bsa membatasi minimal kerugian tnp harus memantau apk setiap saat,sudah lama pakai ajaib kripto tidak pernah mengalami kendala apapun proses transaksi selalu aman dan pasti cepat apalagi sekarang sudah bsa membatasi minimal kerugian tnp harus memantau apk setiap saat,"['sudah', 'lama', 'pakai', 'ajaib', 'kripto', 'tidak', 'pernah', 'mengalami', 'kendala', 'apapun', 'proses', 'transaksi', 'selalu', 'aman', 'dan', 'pasti', 'cepat', 'apalagi', 'sekarang', 'sudah', 'bsa', 'membatasi', 'minimal', 'kerugian', 'tnp', 'harus', 'memantau', 'apk', 'setiap', 'saat']","['pakai', 'ajaib', 'kripto', 'mengalami', 'kendala', 'apapun', 'proses', 'transaksi', 'aman', 'cepat', 'bsa', 'membatasi', 'minimal', 'kerugian', 'tnp', 'memantau', 'apk']",pakai ajaib kripto mengalami kendala apapun proses transaksi aman cepat bsa membatasi minimal kerugian tnp memantau apk
35247e1f-9538-4d50-a476-8e09293dceb2,Erpani Dinaa,Apk investasi yang sangat keren karena apk nya simpel dan mudah dipahami. cocok banget buat pemula bisa belajar otodidak. fitur fiturnya juga mudah dipahami. Pokoknya apk nya rekomended banget deh buat pemula!!,5,2.23.0,6/5/2023,2.23.0,Apk investasi yang sangat keren karena apk nya simpel dan mudah dipahami cocok banget buat pemula bisa belajar otodidak fitur fiturnya juga mudah dipahami Pokoknya apk nya rekomended banget deh buat pemula,apk investasi yang sangat keren karena apk nya simpel dan mudah dipahami cocok banget buat pemula bisa belajar otodidak fitur fiturnya juga mudah dipahami pokoknya apk nya rekomended banget deh buat pemula,"['apk', 'investasi', 'yang', 'sangat', 'keren', 'karena', 'apk', 'nya', 'simpel', 'dan', 'mudah', 'dipahami', 'cocok', 'banget', 'buat', 'pemula', 'bisa', 'belajar', 'otodidak', 'fitur', 'fiturnya', 'juga', 'mudah', 'dipahami', 'pokoknya', 'apk', 'nya', 'rekomended', 'banget', 'deh', 'buat', 'pemula']","['apk', 'investasi', 'keren', 'apk', 'nya', 'simpel', 'mudah', 'dipahami', 'cocok', 'banget', 'pemula', 'belajar', 'otodidak', 'fitur', 'fiturnya', 'mudah', 'dipahami', 'pokoknya', 'apk', 'nya', 'rekomended', 'banget', 'deh', 'pemula']",apk investasi keren apk nya simpel mudah dipahami cocok banget pemula belajar otodidak fitur fiturnya mudah dipahami pokoknya apk nya rekomended banget deh pemula
e5c29d74-9507-4831-bab7-5d78f03d43f2,you sweet like sugar,"tampilan aplikasi nya bagus, cocok untuk pemula yang ingin mencoba berinvestasi. fitur lengkap, ber regestrasi nya juga menjadi mudah. aplikasi zaman kini, mudah di gunakan!! the best🤩🤩🤩",5,2.23.0,2/5/2023,2.23.0,tampilan aplikasi nya bagus cocok untuk pemula yang ingin mencoba berinvestasi fitur lengkap ber regestrasi nya juga menjadi mudah aplikasi zaman kini mudah di gunakan the best,tampilan aplikasi nya bagus cocok untuk pemula yang ingin mencoba berinvestasi fitur lengkap ber regestrasi nya juga menjadi mudah aplikasi zaman kini mudah di gunakan the best,"['tampilan', 'aplikasi', 'nya', 'bagus', 'cocok', 'untuk', 'pemula', 'yang', 'ingin', 'mencoba', 'berinvestasi', 'fitur', 'lengkap', 'ber', 'regestrasi', 'nya', 'juga', 'menjadi', 'mudah', 'aplikasi', 'zaman', 'kini', 'mudah', 'di', 'gunakan', 'the', 'best']","['tampilan', 'aplikasi', 'nya', 'bagus', 'cocok', 'pemula', 'mencoba', 'berinvestasi', 'fitur', 'lengkap', 'ber', 'regestrasi', 'nya', 'mudah', 'aplikasi', 'zaman', 'mudah', 'the', 'best']",tampilan aplikasi nya bagus cocok pemula mencoba berinvestasi fitur lengkap ber regestrasi nya mudah aplikasi zaman mudah the best
8ed25420-9dc9-4fad-b57e-7eb909405b79,Devi Dinar Riasti,"Aplikasi ajaib kripto adalah aplikasi yang sangat mudah di pahami untuk pemula seperti saya,cocok untuk yang ingin baru memulai investasi,fitur nya juga banyak dan sangat mudah di pahami",5,2.20.1,1/4/2023,2.20.1,Aplikasi ajaib kripto adalah aplikasi yang sangat mudah di pahami untuk pemula seperti sayacocok untuk yang ingin baru memulai investasifitur nya juga banyak dan sangat mudah di pahami,aplikasi ajaib kripto adalah aplikasi yang sangat mudah di pahami untuk pemula seperti sayacocok untuk yang ingin baru memulai investasifitur nya juga banyak dan sangat mudah di pahami,"['aplikasi', 'ajaib', 'kripto', 'adalah', 'aplikasi', 'yang', 'sangat', 'mudah', 'di', 'pahami', 'untuk', 'pemula', 'seperti', 'sayacocok', 'untuk', 'yang', 'ingin', 'baru', 'memulai', 'investasifitur', 'nya', 'juga', 'banyak', 'dan', 'sangat', 'mudah', 'di', 'pahami']","['aplikasi', 'ajaib', 'kripto', 'aplikasi', 'mudah', 'pahami', 'pemula', 'sayacocok', 'investasifitur', 'nya', 'mudah', 'pahami']",aplikasi ajaib kripto aplikasi mudah pahami pemula sayacocok investasifitur nya mudah pahami
50c7b6b6-bafa-4ad0-a882-7a69b3aa403a,Inaasr,"Aplikasi yang sangat cocok buat investor pemula seperti aku, fitur2 nya sangat mudah dipahami, apalagi bisa pakai bahasa Indonesia, ditambah lagi proses transaksi pasti cepat dan aman",5,2.20.1,3/4/2023,2.20.1,Aplikasi yang sangat cocok buat investor pemula seperti aku fitur2 nya sangat mudah dipahami apalagi bisa pakai bahasa Indonesia ditambah lagi proses transaksi pasti cepat dan aman,aplikasi yang sangat cocok buat investor pemula seperti aku fitur2 nya sangat mudah dipahami apalagi bisa pakai bahasa indonesia ditambah lagi proses transaksi pasti cepat dan aman,"['aplikasi', 'yang', 'sangat', 'cocok', 'buat', 'investor', 'pemula', 'seperti', 'aku', 'fitur2', 'nya', 'sangat', 'mudah', 'dipahami', 'apalagi', 'bisa', 'pakai', 'bahasa', 'indonesia', 'ditambah', 'lagi', 'proses', 'transaksi', 'pasti', 'cepat', 'dan', 'aman']","['aplikasi', 'cocok', 'investor', 'pemula', 'fitur2', 'nya', 'mudah', 'dipahami', 'pakai', 'bahasa', 'indonesia', 'ditambah', 'proses', 'transaksi', 'cepat', 'aman']",aplikasi cocok investor pemula fitur2 nya mudah dipahami pakai bahasa indonesia ditambah proses transaksi cepat aman
