reviewId,userName,content,score,reviewCreatedVersion,at,appVersion,remove_special_characters,lowercased_words,cut_mult_char,replace_slang,translated_words,tokenized_words,stopword_removal,processed_sentence
ba7368f0-0638-432d-982f-3f5e49d9458d,Adamang Gaji,"Aplikasinya bagus, plusnya di portofolio gampang bacanya, stop loss dan limit order tersedia mohon keamanannya donkkk ditambah dg authenticator code google, dan otp, klo ini ada tambah mantap ajaib kripto",5,2.39.0,12/12/2023,2.39.0,Aplikasinya bagus plusnya di portofolio gampang bacanya stop loss dan limit order tersedia mohon keamanannya donkkk ditambah dg authenticator code google dan otp klo ini ada tambah mantap ajaib kripto,aplikasinya bagus plusnya di portofolio gampang bacanya stop loss dan limit order tersedia mohon keamanannya donkkk ditambah dg authenticator code google dan otp klo ini ada tambah mantap ajaib kripto,aplikasinya bagus plusnya di portofolio gampang bacanya stop loss dan limit order tersedia mohon keamanannya donk ditambah dg authenticator code google dan otp klo ini ada tambah mantap ajaib kripto,aplikasinya bagus plusnya di portofolio gampang bacanya stop loss dan limit order tersedia mohon keamanannya dong ditambah dengan authenticator code google dan otp kalo ini ada tambah mantap ajaib kripto,"The application is good, plus the portfolio is easy to read, stop loss and limit orders are available, please add security with Google authenticator code and OTP, if this is available, Ajaib Crypto will be even better","['The', 'application', 'is', 'good', ',', 'plus', 'the', 'portfolio', 'is', 'easy', 'to', 'read', ',', 'stop', 'loss', 'and', 'limit', 'orders', 'are', 'available', ',', 'please', 'add', 'security', 'with', 'Google', 'authenticator', 'code', 'and', 'OTP', ',', 'if', 'this', 'is', 'available', ',', 'Ajaib', 'Crypto', 'will', 'be', 'even', 'better']","['The', 'application', 'good', ',', 'plus', 'portfolio', 'easy', 'read', ',', 'stop', 'loss', 'limit', 'orders', 'available', ',', 'please', 'add', 'security', 'Google', 'authenticator', 'code', 'OTP', ',', 'available', ',', 'Ajaib', 'Crypto', 'even', 'better']","The application good , plus portfolio easy read , stop loss limit orders available , please add security Google authenticator code OTP , available , Ajaib Crypto even better"
6f492dae-a1f8-4e3e-ba4b-125de6b06d7d,Siti Nurzenah,"Ajaib Kripto ini emang bikin investasi kripto jadi lebih nyaman dan mudah buat pemula. Gue yang awam jadi bisa coba-coba tanpa takut salah, apalagi fiturnya gampang dimengerti",5,2.38.0,11/29/2023,2.38.0,Ajaib Kripto ini emang bikin investasi kripto jadi lebih nyaman dan mudah buat pemula Gue yang awam jadi bisa cobacoba tanpa takut salah apalagi fiturnya gampang dimengerti,ajaib kripto ini emang bikin investasi kripto jadi lebih nyaman dan mudah buat pemula gue yang awam jadi bisa cobacoba tanpa takut salah apalagi fiturnya gampang dimengerti,ajaib kripto ini emang bikin investasi kripto jadi lebih nyaman dan mudah buat pemula gue yang awam jadi bisa cobacoba tanpa takut salah apalagi fiturnya gampang dimengerti,ajaib kripto ini memang bikin investasi kripto jadi lebih nyaman dan mudah buat pemula gue yang awam jadi bisa cobacoba tanpa takut salah apalagi fiturnya gampang dimengerti,"This crypto miracle really makes investing in crypto more comfortable and easier for beginners, so I can try it without fear of making mistakes, especially since the features are easy to understand.","['This', 'crypto', 'miracle', 'really', 'makes', 'investing', 'in', 'crypto', 'more', 'comfortable', 'and', 'easier', 'for', 'beginners', ',', 'so', 'I', 'can', 'try', 'it', 'without', 'fear', 'of', 'making', 'mistakes', ',', 'especially', 'since', 'the', 'features', 'are', 'easy', 'to', 'understand', '.']","['This', 'crypto', 'miracle', 'really', 'makes', 'investing', 'crypto', 'comfortable', 'easier', 'beginners', ',', 'I', 'try', 'without', 'fear', 'making', 'mistakes', ',', 'especially', 'since', 'features', 'easy', 'understand', '.']","This crypto miracle really makes investing crypto comfortable easier beginners , I try without fear making mistakes , especially since features easy understand ."
c9435397-f6dc-46e1-997f-956f49aab4d0,linah muthmainnah,"Ajaib kripto, kayanya klo ada tambahan fitur notifikasi harga lebih oke lagi deh. Biar pengguna bisa langsung update klo ada yg menarik 😁",5,2.39.0,3/12/2023,2.39.0,Ajaib kripto kayanya klo ada tambahan fitur notifikasi harga lebih oke lagi deh Biar pengguna bisa langsung update klo ada yg menarik ,ajaib kripto kayanya klo ada tambahan fitur notifikasi harga lebih oke lagi deh biar pengguna bisa langsung update klo ada yg menarik ,ajaib kripto kayanya klo ada tambahan fitur notifikasi harga lebih oke lagi deh biar pengguna bisa langsung update klo ada yg menarik ,ajaib kripto kayanya kalo ada tambahan fitur notifikasi harga lebih oke lagi deh biar pengguna bisa langsung update kalo ada yang menarik ,"It's amazing crypto, it would be even better if there was an additional price notification feature so that users could get updates immediately if there's something interesting.","['It', ""'s"", 'amazing', 'crypto', ',', 'it', 'would', 'be', 'even', 'better', 'if', 'there', 'was', 'an', 'additional', 'price', 'notification', 'feature', 'so', 'that', 'users', 'could', 'get', 'updates', 'immediately', 'if', 'there', ""'s"", 'something', 'interesting', '.']","['It', ""'s"", 'amazing', 'crypto', ',', 'would', 'even', 'better', 'additional', 'price', 'notification', 'feature', 'users', 'could', 'get', 'updates', 'immediately', ""'s"", 'something', 'interesting', '.']","It 's amazing crypto , would even better additional price notification feature users could get updates immediately 's something interesting ."
bcbb2039-4265-4223-b0e3-9b35631612cc,Man Man,"Aplikasi yang cocok banget buat pemula kayak saya, top banget pokoknya",5,2.46.5,4/29/2024,2.46.5,Aplikasi yang cocok banget buat pemula kayak saya top banget pokoknya,aplikasi yang cocok banget buat pemula kayak saya top banget pokoknya,aplikasi yang cocok banget buat pemula kayak saya top banget pokoknya,aplikasi yang cocok banget buat pemula kayak saya top banget pokoknya,"This application is really suitable for beginners like me, it's really top notch","['This', 'application', 'is', 'really', 'suitable', 'for', 'beginners', 'like', 'me', ',', 'it', ""'s"", 'really', 'top', 'notch']","['This', 'application', 'really', 'suitable', 'beginners', 'like', ',', ""'s"", 'really', 'top', 'notch']","This application really suitable beginners like , 's really top notch"
afa0722d-545b-4b8c-8f59-40f10c8f151c,Resha Andriani,Aplikasi ajaib kripto ini emang cocok buat saya yang pemula dalam investasi menjanjikan cuannya nih,5,2.46.5,4/29/2024,2.46.5,Aplikasi ajaib kripto ini emang cocok buat saya yang pemula dalam investasi menjanjikan cuannya nih,aplikasi ajaib kripto ini emang cocok buat saya yang pemula dalam investasi menjanjikan cuannya nih,aplikasi ajaib kripto ini emang cocok buat saya yang pemula dalam investasi menjanjikan cuannya nih,aplikasi ajaib kripto ini memang cocok buat saya yang pemula dalam investasi menjanjikan cuannya nih,"This magical crypto application is indeed suitable for me, who is a beginner in investing, promising profits","['This', 'magical', 'crypto', 'application', 'is', 'indeed', 'suitable', 'for', 'me', ',', 'who', 'is', 'a', 'beginner', 'in', 'investing', ',', 'promising', 'profits']","['This', 'magical', 'crypto', 'application', 'indeed', 'suitable', ',', 'beginner', 'investing', ',', 'promising', 'profits']","This magical crypto application indeed suitable , beginner investing , promising profits"
bb112aa8-209a-49c9-a068-08adc3ce8afa,Danti Wulandari,"Aplikasi Ajaib Kripto ini keren banget, fiturnya lengkap, bisa cek harga kripto, belajar trading, sampe ngecek portfolio. Mantap lah pokok nya",5,2.38.0,11/29/2023,2.38.0,Aplikasi Ajaib Kripto ini keren banget fiturnya lengkap bisa cek harga kripto belajar trading sampe ngecek portfolio Mantap lah pokok nya,aplikasi ajaib kripto ini keren banget fiturnya lengkap bisa cek harga kripto belajar trading sampe ngecek portfolio mantap lah pokok nya,aplikasi ajaib kripto ini keren banget fiturnya lengkap bisa cek harga kripto belajar trading sampe ngecek portfolio mantap lah pokok nya,aplikasi ajaib kripto ini keren banget fiturnya lengkap bisa cek harga kripto belajar trading sampai mengecek portfolio mantap lah pokok nya,"This magical crypto application is really cool, it has complete features, you can check crypto prices, learn trading and check portfolios, the main thing is great","['This', 'magical', 'crypto', 'application', 'is', 'really', 'cool', ',', 'it', 'has', 'complete', 'features', ',', 'you', 'can', 'check', 'crypto', 'prices', ',', 'learn', 'trading', 'and', 'check', 'portfolios', ',', 'the', 'main', 'thing', 'is', 'great']","['This', 'magical', 'crypto', 'application', 'really', 'cool', ',', 'complete', 'features', ',', 'check', 'crypto', 'prices', ',', 'learn', 'trading', 'check', 'portfolios', ',', 'main', 'thing', 'great']","This magical crypto application really cool , complete features , check crypto prices , learn trading check portfolios , main thing great"
40d37198-a612-44d5-9a0e-bdfc0ea6b568,Intan Utari,Cocok banget buat aku yg baru belajar main crypto ... Ajaib tidak menyusahkan ... Pokoknyaaa terbaik .,5,2.46.5,4/29/2024,2.46.5,Cocok banget buat aku yg baru belajar main crypto  Ajaib tidak menyusahkan  Pokoknyaaa terbaik ,cocok banget buat aku yg baru belajar main crypto  ajaib tidak menyusahkan  pokoknyaaa terbaik ,cocok banget buat aku yg baru belajar main crypto  ajaib tidak menyusahkan  pokoknya terbaik ,cocok banget buat aku yang baru belajar main crypto  ajaib tidak menyusahkan  pokoknya terbaik ,"really suitable for me who is just learning to play crypto magic, it's not difficult, just the best","['really', 'suitable', 'for', 'me', 'who', 'is', 'just', 'learning', 'to', 'play', 'crypto', 'magic', ',', 'it', ""'s"", 'not', 'difficult', ',', 'just', 'the', 'best']","['really', 'suitable', 'learning', 'play', 'crypto', 'magic', ',', ""'s"", 'difficult', ',', 'best']","really suitable learning play crypto magic , 's difficult , best"
d14ccdc8-a08c-4d8e-9cf0-c16ce24ad6ab,Nugroho Adi,"Tolong di tambah kan wallet wemix dong, Krn sangat membantu buat tambahan penghasilan dari game wemix🙏👍",5,2.46.0,9/4/2024,2.46.0,Tolong di tambah kan wallet wemix dong Krn sangat membantu buat tambahan penghasilan dari game wemix,tolong di tambah kan wallet wemix dong krn sangat membantu buat tambahan penghasilan dari game wemix,tolong di tambah kan wallet wemix dong krn sangat membantu buat tambahan penghasilan dari game wemix,tolong di tambah kan wallet wemix dong karena sangat membantu buat tambahan penghasilan dari game wemix,"Please add a Wemix wallet, because it is very helpful for additional income from Wemix games","['Please', 'add', 'a', 'Wemix', 'wallet', ',', 'because', 'it', 'is', 'very', 'helpful', 'for', 'additional', 'income', 'from', 'Wemix', 'games']","['Please', 'add', 'Wemix', 'wallet', ',', 'helpful', 'additional', 'income', 'Wemix', 'games']","Please add Wemix wallet , helpful additional income Wemix games"
3bc923aa-85ec-4d62-936e-55860d3761e8,Jenggot,Multibit ada bug masalah harga tidak sinkron,5,2.42.0,2/25/2024,2.42.0,Multibit ada bug masalah harga tidak sinkron,multibit ada bug masalah harga tidak sinkron,multibit ada bug masalah harga tidak sinkron,multibit ada bug masalah harga tidak sinkron,multibit has a bug with prices not synchronizing,"['multibit', 'has', 'a', 'bug', 'with', 'prices', 'not', 'synchronizing']","['multibit', 'bug', 'prices', 'synchronizing']",multibit bug prices synchronizing
e5942cc1-f0ed-40fd-a5bd-3b7610edc370,Luh Putu Kristyanti,"Menyenangkan belajar trading, dengan aplikasi yang mudah digunakan",5,2.44.0,11/3/2024,2.44.0,Menyenangkan belajar trading dengan aplikasi yang mudah digunakan,menyenangkan belajar trading dengan aplikasi yang mudah digunakan,menyenangkan belajar trading dengan aplikasi yang mudah digunakan,menyenangkan belajar trading dengan aplikasi yang mudah digunakan,It's fun to learn trading with an easy-to-use application,"['It', ""'s"", 'fun', 'to', 'learn', 'trading', 'with', 'an', 'easy-to-use', 'application']","['It', ""'s"", 'fun', 'learn', 'trading', 'easy-to-use', 'application']",It 's fun learn trading easy-to-use application
ea1060b3-a3c7-4e9f-bece-fee0f3a4f062,Ayu Wahyuni,"Ajaib kripto simpel banget, yang bikin gw ga bingung lagi buat terjun di dunia investasi kripto. Cocok buat pemula juga, keren fitur nya mudah, Keep it up, Ajaib kripto",5,2.38.0,1/12/2023,2.38.0,Ajaib kripto simpel banget yang bikin gw ga bingung lagi buat terjun di dunia investasi kripto Cocok buat pemula juga keren fitur nya mudah Keep it up Ajaib kripto,ajaib kripto simpel banget yang bikin gw ga bingung lagi buat terjun di dunia investasi kripto cocok buat pemula juga keren fitur nya mudah keep it up ajaib kripto,ajaib kripto simpel banget yang bikin gw ga bingung lagi buat terjun di dunia investasi kripto cocok buat pemula juga keren fitur nya mudah keep it up ajaib kripto,ajaib kripto simpel banget yang bikin gue enggak bingung lagi buat terjun di dunia investasi kripto cocok buat pemula juga keren fitur nya mudah keep itu up ajaib kripto,Crypto magic is really simple which makes me no longer confused about getting involved in the world of crypto investment. Suitable for beginners and cool features. It's easy to keep it up. Crypto magic,"['Crypto', 'magic', 'is', 'really', 'simple', 'which', 'makes', 'me', 'no', 'longer', 'confused', 'about', 'getting', 'involved', 'in', 'the', 'world', 'of', 'crypto', 'investment', '.', 'Suitable', 'for', 'beginners', 'and', 'cool', 'features', '.', 'It', ""'s"", 'easy', 'to', 'keep', 'it', 'up', '.', 'Crypto', 'magic']","['Crypto', 'magic', 'really', 'simple', 'makes', 'longer', 'confused', 'getting', 'involved', 'world', 'crypto', 'investment', '.', 'Suitable', 'beginners', 'cool', 'features', '.', 'It', ""'s"", 'easy', 'keep', '.', 'Crypto', 'magic']",Crypto magic really simple makes longer confused getting involved world crypto investment . Suitable beginners cool features . It 's easy keep . Crypto magic
b1ade598-f242-498c-8abf-704a40093d79,Nur Fina Ardiyanti,"Aplikasinya ga ribet, interfacenya kece, cuma please nih Ajaib Kripto, tambahin fitur notifikasi harga kripto dong, biar kalo ada yang menarik bisa satset langsung update",5,2.39.0,2/12/2023,2.39.0,Aplikasinya ga ribet interfacenya kece cuma please nih Ajaib Kripto tambahin fitur notifikasi harga kripto dong biar kalo ada yang menarik bisa satset langsung update,aplikasinya ga ribet interfacenya kece cuma please nih ajaib kripto tambahin fitur notifikasi harga kripto dong biar kalo ada yang menarik bisa satset langsung update,aplikasinya ga ribet interfacenya kece cuma please nih ajaib kripto tambahin fitur notifikasi harga kripto dong biar kalo ada yang menarik bisa satset langsung update,aplikasinya enggak ribet interfacenya kece cuma please nih ajaib kripto tambahkan fitur notifikasi harga kripto dong biar kalo ada yang menarik bisa satset langsung update,"the application is not complicated, the interface is cool, just please add a crypto price notification feature, please add a crypto price notification feature so that if there is something interesting you can immediately update it","['the', 'application', 'is', 'not', 'complicated', ',', 'the', 'interface', 'is', 'cool', ',', 'just', 'please', 'add', 'a', 'crypto', 'price', 'notification', 'feature', ',', 'please', 'add', 'a', 'crypto', 'price', 'notification', 'feature', 'so', 'that', 'if', 'there', 'is', 'something', 'interesting', 'you', 'can', 'immediately', 'update', 'it']","['application', 'complicated', ',', 'interface', 'cool', ',', 'please', 'add', 'crypto', 'price', 'notification', 'feature', ',', 'please', 'add', 'crypto', 'price', 'notification', 'feature', 'something', 'interesting', 'immediately', 'update']","application complicated , interface cool , please add crypto price notification feature , please add crypto price notification feature something interesting immediately update"
49dec6e4-f15e-40e3-af66-030ca4d5659d,Indra Saifullah,"Bagus cuma untuk hp kentang radak susah untuk loadnya,saya nyoba buat akun untuk adik saya dihpnya radakk lemot tapi best sih,kedepannya semoga bisa dipakai di semua hp dan terjangkau semua investor",5,2.39.0,12/17/2023,2.39.0,Bagus cuma untuk hp kentang radak susah untuk loadnyasaya nyoba buat akun untuk adik saya dihpnya radakk lemot tapi best sihkedepannya semoga bisa dipakai di semua hp dan terjangkau semua investor,bagus cuma untuk hp kentang radak susah untuk loadnyasaya nyoba buat akun untuk adik saya dihpnya radakk lemot tapi best sihkedepannya semoga bisa dipakai di semua hp dan terjangkau semua investor,bagus cuma untuk hp kentang radak susah untuk loadnyasaya nyoba buat akun untuk adik saya dihpnya radakk lemot tapi best sihkedepannya semoga bisa dipakai di semua hp dan terjangkau semua investor,bagus cuma untuk hp kentang radak susah untuk loadnyasaya mencoba buat akun untuk adik saya dihpnya radakk lemot tapi best sihkedepannya semoga bisa dipakai di semua hp dan terjangkau semua investor,"It's good, but for potato phones it's a bit difficult to load. I tried to create an account for my little brother on his phone, it's a bit slow, but it's the best. Hopefully in the future it can be used on all phones and is affordable for all investors.","['It', ""'s"", 'good', ',', 'but', 'for', 'potato', 'phones', 'it', ""'s"", 'a', 'bit', 'difficult', 'to', 'load', '.', 'I', 'tried', 'to', 'create', 'an', 'account', 'for', 'my', 'little', 'brother', 'on', 'his', 'phone', ',', 'it', ""'s"", 'a', 'bit', 'slow', ',', 'but', 'it', ""'s"", 'the', 'best', '.', 'Hopefully', 'in', 'the', 'future', 'it', 'can', 'be', 'used', 'on', 'all', 'phones', 'and', 'is', 'affordable', 'for', 'all', 'investors', '.']","['It', ""'s"", 'good', ',', 'potato', 'phones', ""'s"", 'bit', 'difficult', 'load', '.', 'I', 'tried', 'create', 'account', 'little', 'brother', 'phone', ',', ""'s"", 'bit', 'slow', ',', ""'s"", 'best', '.', 'Hopefully', 'future', 'used', 'phones', 'affordable', 'investors', '.']","It 's good , potato phones 's bit difficult load . I tried create account little brother phone , 's bit slow , 's best . Hopefully future used phones affordable investors ."
757213c6-a3b0-4807-a173-7a84365ec849,Safawi Safawi,Transaksi cukup cepat dan lancar,5,2.46.5,4/29/2024,2.46.5,Transaksi cukup cepat dan lancar,transaksi cukup cepat dan lancar,transaksi cukup cepat dan lancar,transaksi cukup cepat dan lancar,Transactions are quite fast and smooth,"['Transactions', 'are', 'quite', 'fast', 'and', 'smooth']","['Transactions', 'quite', 'fast', 'smooth']",Transactions quite fast smooth
2d62b723-d4c7-4d2b-8ae0-fc6a3d1670a8,Dhepy Novita,"Ajaib kripto nih keren banget yang bikin aku ga bingung dan ragu lagi buat terjun di dunia investasi kripto. Cocok buat pemula, interfacenya simpel tapi keren. Keep it up, Ajaib kripto",5,2.38.0,11/29/2023,2.38.0,Ajaib kripto nih keren banget yang bikin aku ga bingung dan ragu lagi buat terjun di dunia investasi kripto Cocok buat pemula interfacenya simpel tapi keren Keep it up Ajaib kripto,ajaib kripto nih keren banget yang bikin aku ga bingung dan ragu lagi buat terjun di dunia investasi kripto cocok buat pemula interfacenya simpel tapi keren keep it up ajaib kripto,ajaib kripto nih keren banget yang bikin aku ga bingung dan ragu lagi buat terjun di dunia investasi kripto cocok buat pemula interfacenya simpel tapi keren keep it up ajaib kripto,ajaib kripto nih keren banget yang bikin aku enggak bingung dan ragu lagi buat terjun di dunia investasi kripto cocok buat pemula interfacenya simpel tapi keren keep itu up ajaib kripto,"Crypto magic is really cool, which makes me no longer confused or hesitant about diving into the world of crypto investment, suitable for beginners, the interface is simple but cool, keep it up, Crypto magic","['Crypto', 'magic', 'is', 'really', 'cool', ',', 'which', 'makes', 'me', 'no', 'longer', 'confused', 'or', 'hesitant', 'about', 'diving', 'into', 'the', 'world', 'of', 'crypto', 'investment', ',', 'suitable', 'for', 'beginners', ',', 'the', 'interface', 'is', 'simple', 'but', 'cool', ',', 'keep', 'it', 'up', ',', 'Crypto', 'magic']","['Crypto', 'magic', 'really', 'cool', ',', 'makes', 'longer', 'confused', 'hesitant', 'diving', 'world', 'crypto', 'investment', ',', 'suitable', 'beginners', ',', 'interface', 'simple', 'cool', ',', 'keep', ',', 'Crypto', 'magic']","Crypto magic really cool , makes longer confused hesitant diving world crypto investment , suitable beginners , interface simple cool , keep , Crypto magic"
a58ae7b8-071e-477c-a9d8-aa8c6cfece43,sri mulyaningsih,aplikasi yg bagus buat pemula. mudah di pahami,5,2.44.0,3/24/2024,2.44.0,aplikasi yg bagus buat pemula mudah di pahami,aplikasi yg bagus buat pemula mudah di pahami,aplikasi yg bagus buat pemula mudah di pahami,aplikasi yang bagus buat pemula mudah di pahami,"Good application for beginners, easy to understand","['Good', 'application', 'for', 'beginners', ',', 'easy', 'to', 'understand']","['Good', 'application', 'beginners', ',', 'easy', 'understand']","Good application beginners , easy understand"
a5915680-907f-4520-a028-3a077667b497,Victoria,Aplikasi full fitur dan chargenya kecil,5,2.45.1,11/4/2024,2.45.1,Aplikasi full fitur dan chargenya kecil,aplikasi full fitur dan chargenya kecil,aplikasi full fitur dan chargenya kecil,aplikasi full fitur dan chargenya kecil,The application is full of features and the charge is small,"['The', 'application', 'is', 'full', 'of', 'features', 'and', 'the', 'charge', 'is', 'small']","['The', 'application', 'full', 'features', 'charge', 'small']",The application full features charge small
4e31794d-1f34-4e7c-aa34-ec71c7460f26,Ghaitsa Haura Salsabila,"Gacor bgt cuy aplikasi nya, nyoba pertama kali dan cocok, rekomen buat para pemula",5,2.46.5,4/29/2024,2.46.5,Gacor bgt cuy aplikasi nya nyoba pertama kali dan cocok rekomen buat para pemula,gacor bgt cuy aplikasi nya nyoba pertama kali dan cocok rekomen buat para pemula,gacor bgt cuy aplikasi nya nyoba pertama kali dan cocok rekomen buat para pemula,gacor banget cuy aplikasi nya mencoba pertama kali dan cocok rekomen buat para pemula,"It's really cool, guys, try this application for the first time and it's recommended for beginners","['It', ""'s"", 'really', 'cool', ',', 'guys', ',', 'try', 'this', 'application', 'for', 'the', 'first', 'time', 'and', 'it', ""'s"", 'recommended', 'for', 'beginners']","['It', ""'s"", 'really', 'cool', ',', 'guys', ',', 'try', 'application', 'first', 'time', ""'s"", 'recommended', 'beginners']","It 's really cool , guys , try application first time 's recommended beginners"
565f852f-a72c-45b0-a986-43995e367a13,fiki andrian,bagus mudah di pahami tambahan aja untuk cripto terbaru,5,2.42.0,2/24/2024,2.42.0,bagus mudah di pahami tambahan aja untuk cripto terbaru,bagus mudah di pahami tambahan aja untuk cripto terbaru,bagus mudah di pahami tambahan aja untuk cripto terbaru,bagus mudah di pahami tambahan saja untuk cripto terbaru,"good, easy to understand, just an addition for the latest crypto","['good', ',', 'easy', 'to', 'understand', ',', 'just', 'an', 'addition', 'for', 'the', 'latest', 'crypto']","['good', ',', 'easy', 'understand', ',', 'addition', 'latest', 'crypto']","good , easy understand , addition latest crypto"
9cabfb23-ed66-4738-a2fc-540475669067,akhmad fatoni,Pengalaman pertama investasi kripto. Ada rekomendasi teknikal. Aku beli saat rekomendasi beli 80% dan beberapa hari sudah untung. Keren sih. Jitu analisisnya.,5,2.39.5,12/18/2023,2.39.5,Pengalaman pertama investasi kripto Ada rekomendasi teknikal Aku beli saat rekomendasi beli 80 dan beberapa hari sudah untung Keren sih Jitu analisisnya,pengalaman pertama investasi kripto ada rekomendasi teknikal aku beli saat rekomendasi beli 80 dan beberapa hari sudah untung keren sih jitu analisisnya,pengalaman pertama investasi kripto ada rekomendasi teknikal aku beli saat rekomendasi beli 80 dan beberapa hari sudah untung keren sih jitu analisisnya,pengalaman pertama investasi kripto ada rekomendasi teknikal aku beli saat rekomendasi beli 80 dan beberapa hari sudah untung keren sih jitu analisisnya,"First experience of crypto investment, there was a technical recommendation. I bought it when the buy recommendation was 80 and in a few days I made a cool profit, the analysis was accurate","['First', 'experience', 'of', 'crypto', 'investment', ',', 'there', 'was', 'a', 'technical', 'recommendation', '.', 'I', 'bought', 'it', 'when', 'the', 'buy', 'recommendation', 'was', '80', 'and', 'in', 'a', 'few', 'days', 'I', 'made', 'a', 'cool', 'profit', ',', 'the', 'analysis', 'was', 'accurate']","['First', 'experience', 'crypto', 'investment', ',', 'technical', 'recommendation', '.', 'I', 'bought', 'buy', 'recommendation', '80', 'days', 'I', 'made', 'cool', 'profit', ',', 'analysis', 'accurate']","First experience crypto investment , technical recommendation . I bought buy recommendation 80 days I made cool profit , analysis accurate"
5906fcf2-fed1-485a-bc52-1f9557b64043,Kurnia Andini,"Pakai ajaib kripto jd gampang ngatur investasi, bisa lsg dri ponsel. Lebih hemat waktu dan tenaga",5,2.39.0,2/12/2023,2.39.0,Pakai ajaib kripto jd gampang ngatur investasi bisa lsg dri ponsel Lebih hemat waktu dan tenaga,pakai ajaib kripto jd gampang ngatur investasi bisa lsg dri ponsel lebih hemat waktu dan tenaga,pakai ajaib kripto jd gampang ngatur investasi bisa lsg dri ponsel lebih hemat waktu dan tenaga,pakai ajaib kripto jadi gampang mengatur investasi bisa langsung dari ponsel lebih hemat waktu dan tenaga,"Using crypto magic makes it easy to manage investments directly from your cell phone, saving time and energy","['Using', 'crypto', 'magic', 'makes', 'it', 'easy', 'to', 'manage', 'investments', 'directly', 'from', 'your', 'cell', 'phone', ',', 'saving', 'time', 'and', 'energy']","['Using', 'crypto', 'magic', 'makes', 'easy', 'manage', 'investments', 'directly', 'cell', 'phone', ',', 'saving', 'time', 'energy']","Using crypto magic makes easy manage investments directly cell phone , saving time energy"
705cf9e2-fef7-4307-ada9-0e6d13468b2b,Ahmad Hariri,"Transaksi mudah, fee nya juga sangat murah. Semoga semakin berinovasi.",5,2.45.1,3/31/2024,2.45.1,Transaksi mudah fee nya juga sangat murah Semoga semakin berinovasi,transaksi mudah fee nya juga sangat murah semoga semakin berinovasi,transaksi mudah fee nya juga sangat murah semoga semakin berinovasi,transaksi mudah fee nya juga sangat murah semoga semakin berinovasi,"Easy transaction fees are also very cheap, hopefully there will be more innovation","['Easy', 'transaction', 'fees', 'are', 'also', 'very', 'cheap', ',', 'hopefully', 'there', 'will', 'be', 'more', 'innovation']","['Easy', 'transaction', 'fees', 'also', 'cheap', ',', 'hopefully', 'innovation']","Easy transaction fees also cheap , hopefully innovation"
626a3c60-32e9-44fd-ac4a-f1123c276fe2,Ramza Achmad Alauddin,Tolong tarik dana kriptonya dikasi opsi dompet digital dan juga koin² nya kurang lengkap. jadi koin²nya tolong dilengkapi lagi itu. Saja saya yg kurang suka dri ajaib kripto,5,2.40.0,5/1/2024,2.40.0,Tolong tarik dana kriptonya dikasi opsi dompet digital dan juga koin² nya kurang lengkap jadi koin²nya tolong dilengkapi lagi itu Saja saya yg kurang suka dri ajaib kripto,tolong tarik dana kriptonya dikasi opsi dompet digital dan juga koin² nya kurang lengkap jadi koin²nya tolong dilengkapi lagi itu saja saya yg kurang suka dri ajaib kripto,tolong tarik dana kriptonya dikasi opsi dompet digital dan juga koin² nya kurang lengkap jadi koin²nya tolong dilengkapi lagi itu saja saya yg kurang suka dri ajaib kripto,tolong tarik dana kriptonya dikasi opsi dompet digital dan juga koin² nya kurang lengkap jadi koin²nya tolong dilengkapi lagi itu saja saya yang kurang suka dari ajaib kripto,Please withdraw the crypto funds using the digital wallet option and the coins are incomplete so please complete the coins again. That's all I don't like about crypto magic.,"['Please', 'withdraw', 'the', 'crypto', 'funds', 'using', 'the', 'digital', 'wallet', 'option', 'and', 'the', 'coins', 'are', 'incomplete', 'so', 'please', 'complete', 'the', 'coins', 'again', '.', 'That', ""'s"", 'all', 'I', 'do', ""n't"", 'like', 'about', 'crypto', 'magic', '.']","['Please', 'withdraw', 'crypto', 'funds', 'using', 'digital', 'wallet', 'option', 'coins', 'incomplete', 'please', 'complete', 'coins', '.', 'That', ""'s"", 'I', ""n't"", 'like', 'crypto', 'magic', '.']",Please withdraw crypto funds using digital wallet option coins incomplete please complete coins . That 's I n't like crypto magic .
5f90dff1-106b-4bd6-936f-0cc11a84f9f5,Riski Gadeng,Udh lama bgt pakek aplikasi ini dan allhamdulillah investasi ku aman dan sudah menguntungkan bgt hehe,5,2.46.5,4/29/2024,2.46.5,Udh lama bgt pakek aplikasi ini dan allhamdulillah investasi ku aman dan sudah menguntungkan bgt hehe,udh lama bgt pakek aplikasi ini dan allhamdulillah investasi ku aman dan sudah menguntungkan bgt hehe,udh lama bgt pakek aplikasi ini dan allhamdulillah investasi ku aman dan sudah menguntungkan bgt hehe,sudah lama banget pakai aplikasi ini dan allhamdulillah investasi ku aman dan sudah menguntungkan banget hehe,I've been using this application for a long time and thank God my investment is safe and has been very profitable hehe,"['I', ""'ve"", 'been', 'using', 'this', 'application', 'for', 'a', 'long', 'time', 'and', 'thank', 'God', 'my', 'investment', 'is', 'safe', 'and', 'has', 'been', 'very', 'profitable', 'hehe']","['I', ""'ve"", 'using', 'application', 'long', 'time', 'thank', 'God', 'investment', 'safe', 'profitable', 'hehe']",I 've using application long time thank God investment safe profitable hehe
